domain_key|pattern_key|score_shape|rank_1_signal_key|rank_2_signal_key|rank_3_signal_key|rank_4_signal_key|synthesis_title|gift|trap|takeaway|synthesis_text|status|lookup_key
flow_state|creative_movement_physical_rhythm_deep_focus_social_exchange|graduated|creative_movement|physical_rhythm|deep_focus|social_exchange|Ideas, movement, focus, then response|You can turn early energy into work with substance and a clear external test.|You may delay focus or feedback because movement and options still feel productive.|Use the energy to begin, then choose what deserves depth and response.|This result moves from possibility into action. Physical Rhythm gives ideas pace and a practical way forward. Deep Focus then develops the strongest direction. Social Exchange checks whether the result lands outside your own view.|active|flow_state::creative_movement_physical_rhythm_deep_focus_social_exchange::graduated
flow_state|creative_movement_physical_rhythm_deep_focus_social_exchange|balanced|creative_movement|physical_rhythm|deep_focus|social_exchange|Flexible energy with focus nearby|You can use ideas, movement, focus, or response depending on what helps the work progress.|You may rely on active conditions when the task needs stillness or another view.|Choose whether the work needs energy, depth, testing, or a reset before changing course.|Creative Movement appears first, but Physical Rhythm and Deep Focus are close. Some tasks need a fresh angle. Others need movement, careful attention, or a useful conversation. The strength is flexible energy. The risk is staying active when the work now needs depth or response.|active|flow_state::creative_movement_physical_rhythm_deep_focus_social_exchange::balanced
flow_state|creative_movement_physical_rhythm_social_exchange_deep_focus|concentrated|creative_movement|physical_rhythm|social_exchange|deep_focus|Active ideas that need finish|You can create energy quickly by linking ideas with movement and live response.|You may keep the work moving after it needs careful finishing or refinement.|Let the energy open the work, then make time for the strongest idea to settle.|This result begins with ideas and active momentum. Physical Rhythm keeps the work moving, and Social Exchange tests what is clear in real time. Deep Focus may need deliberate use when the best direction needs care, detail, or completion. Without that focus, the work may stay lively but unfinished.|active|flow_state::creative_movement_physical_rhythm_social_exchange_deep_focus::concentrated
flow_state|creative_movement_physical_rhythm_social_exchange_deep_focus|paired|creative_movement|physical_rhythm|social_exchange|deep_focus|Ideas and movement with live checks|You can make progress by letting possibilities move through action before they are fully settled.|You may keep using energy and response after the work needs quieter attention.|Use movement to open the work, then decide when focus has to take over.|Creative Movement and Physical Rhythm create the close pair here. Ideas gain energy through pace, making, changing state, or rough versions. Social Exchange tests what the active work is becoming. Deep Focus adds the care needed to finish and refine the strongest direction.|active|flow_state::creative_movement_physical_rhythm_social_exchange_deep_focus::paired
flow_state|creative_movement_physical_rhythm_social_exchange_deep_focus|graduated|creative_movement|physical_rhythm|social_exchange|deep_focus|Ideas, action, response, then depth|You can move quickly from possibility into practical momentum and live testing.|You may leave focused refinement until the work has already gathered too much speed.|Let response show what matters, then give the chosen direction focused care.|This result works through a visible sequence. Creative Movement opens possibilities. Physical Rhythm gives them pace. Social Exchange tests the idea with another person, and Deep Focus gives the final work substance. The value is active development that still makes room for completion.|active|flow_state::creative_movement_physical_rhythm_social_exchange_deep_focus::graduated
flow_state|creative_movement_physical_rhythm_social_exchange_deep_focus|balanced|creative_movement|physical_rhythm|social_exchange|deep_focus|Flexible momentum with depth available|You can use ideas, movement, exchange, or focus as the work demands.|You may favour active routes before the best idea has had enough quiet care.|Treat focus as a real option when the work needs finish, not only when energy drops.|Creative Movement is lightly first, with movement and exchange close beside it. Some work needs a fresh angle, some needs practical pace, and some needs live response. Deep Focus remains meaningful when the result needs care or completion. The strength is adaptable momentum with depth available when needed.|active|flow_state::creative_movement_physical_rhythm_social_exchange_deep_focus::balanced
flow_state|creative_movement_social_exchange_deep_focus_physical_rhythm|concentrated|creative_movement|social_exchange|deep_focus|physical_rhythm|Ideas sharpened through response|You can develop ideas by letting them meet conversation, questions, or live feedback early.|You may stay in shared idea momentum after the work needs quiet focus or a reset.|Use response to clarify the idea, then pause long enough to deepen it.|This result starts with possibility and live contact. Social Exchange helps the idea become clearer while it is still developing. Deep Focus gives the strongest direction substance after the exchange has shown what matters. Physical Rhythm helps when the work becomes busy, verbal, or crowded.|active|flow_state::creative_movement_social_exchange_deep_focus_physical_rhythm::concentrated
flow_state|creative_movement_social_exchange_deep_focus_physical_rhythm|paired|creative_movement|social_exchange|deep_focus|physical_rhythm|Ideas that grow through exchange|You can make ideas clearer by testing them with another person while they are still forming.|You may keep talking and reframing after the idea needs focused development or a pause.|Let the exchange improve the idea, then choose what deserves attention.|Creative Movement and Social Exchange form the close pair here. Ideas open the work, and response shows what has energy, relevance, or confusion. Deep Focus helps the best direction become more substantial. Physical Rhythm gives the reset that keeps the work from becoming only verbal.|active|flow_state::creative_movement_social_exchange_deep_focus_physical_rhythm::paired
flow_state|creative_movement_social_exchange_deep_focus_physical_rhythm|graduated|creative_movement|social_exchange|deep_focus|physical_rhythm|Ideas, response, focus, then reset|You can move from live possibility into substance and recovery.|You may delay reset until after ideas, exchange, and focus have all been used.|Use the response, deepen the best direction, then change state before continuing.|This result follows a clear order. Creative Movement opens possibilities. Social Exchange tests what is emerging. Deep Focus develops the strongest idea after response has clarified it. Physical Rhythm helps the work recover when it becomes too mental or busy.|active|flow_state::creative_movement_social_exchange_deep_focus_physical_rhythm::graduated
flow_state|creative_movement_social_exchange_deep_focus_physical_rhythm|balanced|creative_movement|social_exchange|deep_focus|physical_rhythm|Flexible ideas with response nearby|You can use fresh thinking, live feedback, focus, or reset depending on what the idea needs.|You may stay with ideas and exchange when a quieter or more physical shift would help.|Check whether the next move is response, attention, or a change of state.|Creative Movement appears first, but Social Exchange and Deep Focus are close enough to matter. Some work needs a new angle, some needs a useful conversation, and some needs quiet development. Physical Rhythm keeps the set from becoming too verbal or mental. The value is flexible idea development with real checks.|active|flow_state::creative_movement_social_exchange_deep_focus_physical_rhythm::balanced
flow_state|creative_movement_social_exchange_physical_rhythm_deep_focus|concentrated|creative_movement|social_exchange|physical_rhythm|deep_focus|Shared ideas that need refinement|You can create momentum by letting ideas meet live response and practical pace.|You may keep the idea moving socially or physically after it needs careful finish.|Use the momentum to find direction, then give the best idea focused care.|This result starts with ideas in contact with others. Social Exchange tests and sharpens what is emerging. Physical Rhythm resets or sustains energy when the exchange gets busy. Deep Focus may need deliberate use so the final work gains detail, care, and completion.|active|flow_state::creative_movement_social_exchange_physical_rhythm_deep_focus::concentrated
flow_state|creative_movement_social_exchange_physical_rhythm_deep_focus|paired|creative_movement|social_exchange|physical_rhythm|deep_focus|Ideas and exchange in close contact|You can make possibilities clearer through response, questions, teaching, or shared problem-solving.|You may trust live momentum after the work needs quiet refinement.|Let the exchange show what matters, then protect time to finish the strongest direction.|Creative Movement and Social Exchange work closely in this result. Ideas become clearer when they meet another person's response. Physical Rhythm helps reset the energy or keep it practical. Deep Focus adds the follow-through that turns a promising idea into finished work.|active|flow_state::creative_movement_social_exchange_physical_rhythm_deep_focus::paired
flow_state|creative_movement_social_exchange_physical_rhythm_deep_focus|graduated|creative_movement|social_exchange|physical_rhythm|deep_focus|Ideas, exchange, reset, then depth|You can move from shared possibility into active reset and later refinement.|You may postpone focused work until the idea has already moved through several active stages.|Use the reset as the bridge into care, detail, and completion.|This result works as a sequence. Creative Movement opens the work. Social Exchange tests it through live response. Physical Rhythm resets or keeps the energy practical, and Deep Focus gives the final direction substance. The strength is momentum that can still become finished work.|active|flow_state::creative_movement_social_exchange_physical_rhythm_deep_focus::graduated
flow_state|creative_movement_social_exchange_physical_rhythm_deep_focus|balanced|creative_movement|social_exchange|physical_rhythm|deep_focus|Flexible momentum with finishing range|You can use ideas, response, movement, or focus depending on what makes the work clearer.|You may rely on energy and interaction before the best idea has enough quiet attention.|Choose the condition the idea needs now, especially when it is time to finish.|Creative Movement is lightly first, with Social Exchange and Physical Rhythm close beside it. Some tasks need live response, some need movement, and some need careful attention. Deep Focus remains a real option when the work needs refinement or completion. The value is flexible momentum without losing the ability to land the result.|active|flow_state::creative_movement_social_exchange_physical_rhythm_deep_focus::balanced
