domain_key|pattern_key|score_shape|rank_1_signal_key|rank_2_signal_key|rank_3_signal_key|rank_4_signal_key|mechanics_title|core_mechanism|why_it_shows_up|what_it_protects|status|lookup_key
flow_state|deep_focus_physical_rhythm_creative_movement_social_exchange|graduated|deep_focus|physical_rhythm|creative_movement|social_exchange|Why the sequence steadies before it opens|This pattern works in a stepped order. Deep Focus settles attention, Physical Rhythm keeps it workable, Creative Movement adds new angles, and Social Exchange checks the result with another person.|It may show up because the person often needs depth first and steadiness second before the work can safely open. Ideas become more useful once the task has traction.|It protects depth with practical momentum. The trade-off is that feedback may be delayed until the work has already been focused, paced, and developed privately.|active|flow_state::deep_focus_physical_rhythm_creative_movement_social_exchange::graduated
flow_state|deep_focus_physical_rhythm_creative_movement_social_exchange|balanced|deep_focus|physical_rhythm|creative_movement|social_exchange|Why focus, rhythm, and ideas all matter|This pattern works as a flexible set of conditions, with Deep Focus lightly first. Physical Rhythm may help attention stay available, Creative Movement may open the work, and Social Exchange may test it.|It may show up because the person can use different routes for different tasks. A demanding task may need focus, a heavy task may need movement, and a stuck task may need a new angle.|It protects adaptability while keeping depth available. The trade-off is that the person may treat conversation as a later check even when earlier response would clarify the work.|active|flow_state::deep_focus_physical_rhythm_creative_movement_social_exchange::balanced
flow_state|deep_focus_physical_rhythm_social_exchange_creative_movement|concentrated|deep_focus|physical_rhythm|social_exchange|creative_movement|Why steady focus comes before new angles|This pattern works by making deep work feel stable before it becomes more experimental. Physical Rhythm supports steadiness, Social Exchange tests or translates the result, and Creative Movement may need deliberate room.|It may show up because the person trusts work that has been thought through and kept practical. New angles can feel more useful after the core has become solid.|It protects depth, steadiness, and clear testing. The trade-off is that the work may become too fixed if possibility is invited too late.|active|flow_state::deep_focus_physical_rhythm_social_exchange_creative_movement::concentrated
flow_state|deep_focus_physical_rhythm_social_exchange_creative_movement|paired|deep_focus|physical_rhythm|social_exchange|creative_movement|Why focus and rhythm create steadiness|This pattern works through a close link between sustained attention and practical pace. Deep Focus gives the work care, while Physical Rhythm keeps that care from becoming stuck or strained.|It may show up because the person trusts a route that feels both serious and workable. Conversation then checks the result, while Creative Movement adds range when the work needs a less fixed angle.|It protects steady progress on demanding work. The trade-off is that originality may need to be invited on purpose, not only after the practical route has settled.|active|flow_state::deep_focus_physical_rhythm_social_exchange_creative_movement::paired
flow_state|deep_focus_physical_rhythm_social_exchange_creative_movement|graduated|deep_focus|physical_rhythm|social_exchange|creative_movement|Why the pattern tests before it opens|This pattern works through a clear order. Deep Focus finds the substance, Physical Rhythm keeps attention steady, Social Exchange checks the result, and Creative Movement adds later range.|It may show up because the person wants work to be careful, practical, and understandable before it becomes more exploratory. The sequence makes the result feel reliable.|It protects grounded clarity. The trade-off is that a fresher angle may be delayed until the work already has a strong shape.|active|flow_state::deep_focus_physical_rhythm_social_exchange_creative_movement::graduated
flow_state|deep_focus_physical_rhythm_social_exchange_creative_movement|balanced|deep_focus|physical_rhythm|social_exchange|creative_movement|Why several steady routes stay available|This pattern works with focus, rhythm, exchange, and ideas all close enough to matter. Deep Focus appears first, but the route may change with the task.|It may show up because some work needs quiet depth, some needs pace, some needs a useful response, and some needs a different angle. The person may move between these conditions without one route doing all the work.|It protects flexible steadiness. The trade-off is that the familiar practical route may crowd out possibility unless Creative Movement is treated as a real option.|active|flow_state::deep_focus_physical_rhythm_social_exchange_creative_movement::balanced
flow_state|deep_focus_social_exchange_creative_movement_physical_rhythm|concentrated|deep_focus|social_exchange|creative_movement|physical_rhythm|Why private thought seeks a useful response|This pattern works by forming a view privately, then using conversation to sharpen it. Creative Movement adds range after the view is tested, and Physical Rhythm may need deliberate use when attention gets heavy.|It may show up because the person trusts their own thinking first, but still needs another person to reveal what is clear, useful, or missing. Feedback becomes valuable once there is something real to discuss.|It protects independent judgement and external clarity. The trade-off is that physical reset can be delayed when the process becomes too mental or verbal.|active|flow_state::deep_focus_social_exchange_creative_movement_physical_rhythm::concentrated
flow_state|deep_focus_social_exchange_creative_movement_physical_rhythm|paired|deep_focus|social_exchange|creative_movement|physical_rhythm|Why conversation sharpens the view|This pattern works through a close link between private thought and useful exchange. Deep Focus creates the view, while Social Exchange tests, questions, and sharpens it.|It may show up because the person needs time to think before the conversation, but the work becomes clearer when it is spoken or challenged. Creative Movement can add range once the exchange has shown what matters.|It protects judgement that does not stay isolated. The trade-off is that movement or physical reset may be used late, after the person has relied on more thinking or more talking.|active|flow_state::deep_focus_social_exchange_creative_movement_physical_rhythm::paired
flow_state|deep_focus_social_exchange_creative_movement_physical_rhythm|graduated|deep_focus|social_exchange|creative_movement|physical_rhythm|Why the sequence moves from view to range|This pattern works through a stepped order. Deep Focus forms the view, Social Exchange tests it, Creative Movement opens further range, and Physical Rhythm resets the process when needed.|It may show up because the person often wants to know what they think before inviting response. Conversation then makes the thinking clearer, and ideas can develop from a stronger base.|It protects clear judgement that can still develop. The trade-off is that the physical state of the work may be noticed only after thinking, talking, and ideating have all been used.|active|flow_state::deep_focus_social_exchange_creative_movement_physical_rhythm::graduated
flow_state|deep_focus_social_exchange_creative_movement_physical_rhythm|balanced|deep_focus|social_exchange|creative_movement|physical_rhythm|Why focus and response sit close together|This pattern works with several close conditions. Deep Focus offers a thinking base, Social Exchange tests the work, Creative Movement adds possibility, and Physical Rhythm helps when the process needs a reset.|It may show up because different moments ask for different routes. The person may need quiet attention, a useful conversation, a fresh angle, or a change of state depending on what the work is asking for.|It protects flexible clarity. The trade-off is that reset may be left until later if thinking and conversation both feel more immediately useful.|active|flow_state::deep_focus_social_exchange_creative_movement_physical_rhythm::balanced
flow_state|deep_focus_social_exchange_physical_rhythm_creative_movement|concentrated|deep_focus|social_exchange|physical_rhythm|creative_movement|Why focused thinking needs a sounding board|This pattern works by building a private view, then using Social Exchange to test and sharpen it. Physical Rhythm resets the process, while Creative Movement may need deliberate room when the work needs a less obvious angle.|It may show up because the person trusts careful thought first, but also knows that another person can reveal whether the thinking lands. Movement helps when the process starts to feel heavy.|It protects depth that can be checked with another person. The trade-off is that the work may become too settled if fresh angles are invited too late.|active|flow_state::deep_focus_social_exchange_physical_rhythm_creative_movement::concentrated
flow_state|deep_focus_social_exchange_physical_rhythm_creative_movement|paired|deep_focus|social_exchange|physical_rhythm|creative_movement|Why thought and exchange keep returning|This pattern works through a close mechanism of private attention and external testing. Deep Focus gives the work substance, while Social Exchange checks whether that substance is clear and useful.|It may show up because the person may not want early noise, but they do value a well-timed response. Physical Rhythm helps reset the process before the next round of thinking or exchange.|It protects thinking that is both independent and tested. The trade-off is that Creative Movement may need to be invited deliberately so the work does not become too fixed.|active|flow_state::deep_focus_social_exchange_physical_rhythm_creative_movement::paired
flow_state|deep_focus_social_exchange_physical_rhythm_creative_movement|graduated|deep_focus|social_exchange|physical_rhythm|creative_movement|Why the pattern tests and then resets|This pattern works in sequence. Deep Focus forms the view, Social Exchange sharpens it, Physical Rhythm resets attention, and Creative Movement adds range when the work needs another angle.|It may show up because the person trusts the move from private thought into useful response. A reset then helps the work recover before possibility is added.|It protects clear thinking that can be tested and steadied. The trade-off is that new ideas may arrive late if the person keeps refining, discussing, and resetting the same route.|active|flow_state::deep_focus_social_exchange_physical_rhythm_creative_movement::graduated
flow_state|deep_focus_social_exchange_physical_rhythm_creative_movement|balanced|deep_focus|social_exchange|physical_rhythm|creative_movement|Why several routes keep the view useful|This pattern works with focus, exchange, movement, and ideas all available. Deep Focus is only lightly first, while Social Exchange, Physical Rhythm, and Creative Movement each offer a meaningful route into or back into flow.|It may show up because the person can use different conditions for different demands. Some work needs private thought, some needs a sounding board, some needs a reset, and some needs a new angle.|It protects flexible judgement. The trade-off is that the person may default to thinking and testing before giving possibility enough room.|active|flow_state::deep_focus_social_exchange_physical_rhythm_creative_movement::balanced
