domain_key|pattern_key|score_shape|rank_1_signal_key|rank_2_signal_key|rank_3_signal_key|rank_4_signal_key|mechanics_title|core_mechanism|why_it_shows_up|what_it_protects|status|lookup_key
leadership_approach|vision_process_results_people|graduated|vision|process|results|people|How the pattern moves from Vision to People|The pattern tends to move in steps: Vision starts the response, Process gives the next influence, Results adds support, and People may need to be brought in deliberately.|This shows up when leadership attention follows a clear order rather than moving evenly between several options. Each step adds a different check on what the work now needs.|It protects a coherent sequence from direction and future consequence towards outcome and follow-through. The main watch point is leaving clearer communication, inclusion, and relational judgement until the work has already narrowed.|active|leadership_approach::vision_process_results_people::graduated
leadership_approach|vision_process_results_people|balanced|vision|process|results|people|How the pattern moves between Vision, Process, Results, and People|The pattern may have several usable entry points. Vision may appear first, but context can quickly call for Process, Results, or People without making the response inconsistent.|This shows up when the situation contains several kinds of leadership demand at once. The useful skill is naming which need is current rather than moving between them silently.|It protects flexibility across direction and future consequence, structure and standards, outcome and follow-through, and trust and shared commitment. It needs a clear current priority so others can follow the shift.|active|leadership_approach::vision_process_results_people::balanced
leadership_approach|vision_process_people_results|concentrated|vision|process|people|results|How Vision organises the response|Vision is likely to organise the first response by framing why the work matters, what it could become, and what future consequence is at stake. Process and People add useful checks, while Results may need deliberate attention before the response becomes too narrow.|This shows up when pressure makes direction, meaning, and a better future frame feel like the clearest way to begin. The next signals test whether the work also has usable structure and a sequence people can trust, communication, confidence, and shared commitment, and a clear outcome and a decision people can act on.|It protects the work from short-term reactions, flat plans, and decisions with no clear reason. The main range to add is firmer outcome, ownership, and follow-through, especially when the first response has already created movement.|active|leadership_approach::vision_process_people_results::concentrated
leadership_approach|vision_process_people_results|paired|vision|process|people|results|How Vision and Process work together|Vision and Process tend to operate as a close working pair. Vision gives the first entry point, while Process quickly changes how the response is explained, organised, or carried into action.|This shows up when the situation seems to need both a wider direction and a reason for the choice being made and usable structure and a sequence people can trust. People can steady the pair, and Results is the range to bring in before the pair becomes too narrow.|It protects the link between direction and future consequence and structure and standards. It also needs enough room for firmer outcome, ownership, and follow-through when the top pair starts to take most of the attention.|active|leadership_approach::vision_process_people_results::paired
leadership_approach|vision_process_people_results|graduated|vision|process|people|results|How the pattern moves from Vision to Results|The pattern tends to move in steps: Vision starts the response, Process gives the next influence, People adds support, and Results may need to be brought in deliberately.|This shows up when leadership attention follows a clear order rather than moving evenly between several options. Each step adds a different check on what the work now needs.|It protects a coherent sequence from direction and future consequence towards trust and shared commitment. The main watch point is leaving firmer outcome, ownership, and follow-through until the work has already narrowed.|active|leadership_approach::vision_process_people_results::graduated
leadership_approach|vision_process_people_results|balanced|vision|process|people|results|How the pattern moves between Vision, Process, People, and Results|The pattern may have several usable entry points. Vision may appear first, but context can quickly call for Process, People, or Results without making the response inconsistent.|This shows up when the situation contains several kinds of leadership demand at once. The useful skill is naming which need is current rather than moving between them silently.|It protects flexibility across direction and future consequence, structure and standards, trust and shared commitment, and outcome and follow-through. It needs a clear current priority so others can follow the shift.|active|leadership_approach::vision_process_people_results::balanced
leadership_approach|vision_people_results_process|concentrated|vision|people|results|process|How Vision organises the response|Vision is likely to organise the first response by framing why the work matters, what it could become, and what future consequence is at stake. People and Results add useful checks, while Process may need deliberate attention before the response becomes too narrow.|This shows up when pressure makes direction, meaning, and a better future frame feel like the clearest way to begin. The next signals test whether the work also has communication, confidence, and shared commitment, a clear outcome and a decision people can act on, and usable structure and a sequence people can trust.|It protects the work from short-term reactions, flat plans, and decisions with no clear reason. The main range to add is clearer steps, standards, and handover, especially when the first response has already created movement.|active|leadership_approach::vision_people_results_process::concentrated
leadership_approach|vision_people_results_process|paired|vision|people|results|process|How Vision and People work together|Vision and People tend to operate as a close working pair. Vision gives the first entry point, while People quickly changes how the response is explained, organised, or carried into action.|This shows up when the situation seems to need both a wider direction and a reason for the choice being made and communication, confidence, and shared commitment. Results can steady the pair, and Process is the range to bring in before the pair becomes too narrow.|It protects the link between direction and future consequence and trust and shared commitment. It also needs enough room for clearer steps, standards, and handover when the top pair starts to take most of the attention.|active|leadership_approach::vision_people_results_process::paired
leadership_approach|vision_people_results_process|graduated|vision|people|results|process|How the pattern moves from Vision to Process|The pattern tends to move in steps: Vision starts the response, People gives the next influence, Results adds support, and Process may need to be brought in deliberately.|This shows up when leadership attention follows a clear order rather than moving evenly between several options. Each step adds a different check on what the work now needs.|It protects a coherent sequence from direction and future consequence towards outcome and follow-through. The main watch point is leaving clearer steps, standards, and handover until the work has already narrowed.|active|leadership_approach::vision_people_results_process::graduated
leadership_approach|vision_people_results_process|balanced|vision|people|results|process|How the pattern moves between Vision, People, Results, and Process|The pattern may have several usable entry points. Vision may appear first, but context can quickly call for People, Results, or Process without making the response inconsistent.|This shows up when the situation contains several kinds of leadership demand at once. The useful skill is naming which need is current rather than moving between them silently.|It protects flexibility across direction and future consequence, trust and shared commitment, outcome and follow-through, and structure and standards. It needs a clear current priority so others can follow the shift.|active|leadership_approach::vision_people_results_process::balanced
leadership_approach|vision_people_process_results|concentrated|vision|people|process|results|How Vision organises the response|Vision is likely to organise the first response by framing why the work matters, what it could become, and what future consequence is at stake. People and Process add useful checks, while Results may need deliberate attention before the response becomes too narrow.|This shows up when pressure makes direction, meaning, and a better future frame feel like the clearest way to begin. The next signals test whether the work also has communication, confidence, and shared commitment, usable structure and a sequence people can trust, and a clear outcome and a decision people can act on.|It protects the work from short-term reactions, flat plans, and decisions with no clear reason. The main range to add is firmer outcome, ownership, and follow-through, especially when the first response has already created movement.|active|leadership_approach::vision_people_process_results::concentrated
leadership_approach|vision_people_process_results|paired|vision|people|process|results|How Vision and People work together|Vision and People tend to operate as a close working pair. Vision gives the first entry point, while People quickly changes how the response is explained, organised, or carried into action.|This shows up when the situation seems to need both a wider direction and a reason for the choice being made and communication, confidence, and shared commitment. Process can steady the pair, and Results is the range to bring in before the pair becomes too narrow.|It protects the link between direction and future consequence and trust and shared commitment. It also needs enough room for firmer outcome, ownership, and follow-through when the top pair starts to take most of the attention.|active|leadership_approach::vision_people_process_results::paired
leadership_approach|vision_people_process_results|graduated|vision|people|process|results|How the pattern moves from Vision to Results|The pattern tends to move in steps: Vision starts the response, People gives the next influence, Process adds support, and Results may need to be brought in deliberately.|This shows up when leadership attention follows a clear order rather than moving evenly between several options. Each step adds a different check on what the work now needs.|It protects a coherent sequence from direction and future consequence towards structure and standards. The main watch point is leaving firmer outcome, ownership, and follow-through until the work has already narrowed.|active|leadership_approach::vision_people_process_results::graduated
leadership_approach|vision_people_process_results|balanced|vision|people|process|results|How the pattern moves between Vision, People, Process, and Results|The pattern may have several usable entry points. Vision may appear first, but context can quickly call for People, Process, or Results without making the response inconsistent.|This shows up when the situation contains several kinds of leadership demand at once. The useful skill is naming which need is current rather than moving between them silently.|It protects flexibility across direction and future consequence, trust and shared commitment, structure and standards, and outcome and follow-through. It needs a clear current priority so others can follow the shift.|active|leadership_approach::vision_people_process_results::balanced
