domain_key|pattern_key|score_shape|closing_summary|core_gift|core_trap|development_edge|memorable_line|status|lookup_key
leadership_approach|vision_process_results_people|graduated|Read the order as a stepped pattern of influence: Vision, then Process, then Results, with People added deliberately. The closing point is to follow that order while still making room for trust, communication, and shared commitment.|The rank order gives the work a clear movement from direction, meaning, and future consequence through sequence, standards, and dependable structure and decision, ownership, and follow-through. People adds the final range when the situation calls for trust, communication, and shared commitment.|The sequence can become too closed when later signals are left until the situation has already tightened. People matters when the work now needs trust, communication, and shared commitment.|Bring in People when trust, communication, inclusion, or commitment needs more direct attention. Treat it as part of the full order rather than an emergency move.|Follow the order, then make space for People before the work closes in.|active|leadership_approach::vision_process_results_people::graduated
leadership_approach|vision_process_results_people|balanced|Several leadership responses are available here. Use the rank order as a map: Vision, Process, Results, and People. Context decides which signal should be most visible, so name the need clearly before the work moves on.|The value is range across Vision, Process, Results, and People. The work can move through delivery, structure, direction, or trust while staying tied to the situation in front of you.|Balanced range can still become unclear if the current need is unnamed. Others need to know whether the moment calls for Vision, Process, Results, and People.|Name the current need before changing emphasis. Then bring in People when trust, communication, and shared commitment would make the response clearer.|Name the need, then use the signal that fits it.|active|leadership_approach::vision_process_results_people::balanced
leadership_approach|vision_process_people_results|concentrated|With Vision clearly strongest, start from the condition it gives you: the work has a reason that connects today to what comes next. Keep Process, People, and Results available so the response can widen when the situation asks for more than the first move.|Vision gives the work direction, meaning, and a reason to look beyond the immediate task. Process, People, and Results extend that value when the work needs sequence, standards, and dependable structure, trust, communication, and shared commitment, or decision, ownership, and follow-through.|The pattern can tighten when the future frame stays ahead of the decision, method, or people grounding needed now. Results may need to enter earlier when the first response has already created enough direction.|Bring in Results when the work needs a firmer decision, owner, or visible next move. Do this while Vision is still working, so range arrives before the response becomes too narrow.|Vision gives the start; Results keeps the range in view.|active|leadership_approach::vision_process_people_results::concentrated
leadership_approach|vision_process_people_results|paired|Read Vision and Process as a working pair. Let the work has a reason that connects today to what comes next sit alongside the steps, standards, and handovers are clear enough to follow, then bring in People and Results when the work needs more range.|Vision and Process together connect direction, meaning, and future consequence with sequence, standards, and dependable structure. This can make the work easier to understand, carry, and sustain.|The pair can take too much space when People or Results is needed to complete the picture. The risk is a context mismatch: the work may need decision, ownership, and follow-through sooner than the pair expects.|Bring in People when trust, communication, inclusion, or commitment needs more direct attention. Bring in Results when the work needs a firmer decision, owner, or visible next move. The pair stays steadier when these checks arrive before the answer feels settled.|Vision and Process carry the centre; Results keeps the work rounded.|active|leadership_approach::vision_process_people_results::paired
leadership_approach|vision_process_people_results|graduated|Read the order as a stepped pattern of influence: Vision, then Process, then People, with Results added deliberately. The closing point is to follow that order while still making room for decision, ownership, and follow-through.|The rank order gives the work a clear movement from direction, meaning, and future consequence through sequence, standards, and dependable structure and trust, communication, and shared commitment. Results adds the final range when the situation calls for decision, ownership, and follow-through.|The sequence can become too closed when later signals are left until the situation has already tightened. Results matters when the work now needs decision, ownership, and follow-through.|Bring in Results when the work needs a firmer decision, owner, or visible next move. Treat it as part of the full order rather than an emergency move.|Follow the order, then make space for Results before the work closes in.|active|leadership_approach::vision_process_people_results::graduated
leadership_approach|vision_process_people_results|balanced|Several leadership responses are available here. Use the rank order as a map: Vision, Process, People, and Results. Context decides which signal should be most visible, so name the need clearly before the work moves on.|The value is range across Vision, Process, People, and Results. The work can move through delivery, structure, direction, or trust while staying tied to the situation in front of you.|Balanced range can still become unclear if the current need is unnamed. Others need to know whether the moment calls for Vision, Process, People, and Results.|Name the current need before changing emphasis. Then bring in Results when decision, ownership, and follow-through would make the response clearer.|Name the need, then use the signal that fits it.|active|leadership_approach::vision_process_people_results::balanced
leadership_approach|vision_people_results_process|concentrated|With Vision clearly strongest, start from the condition it gives you: the work has a reason that connects today to what comes next. Keep People, Results, and Process available so the response can widen when the situation asks for more than the first move.|Vision gives the work direction, meaning, and a reason to look beyond the immediate task. People, Results, and Process extend that value when the work needs trust, communication, and shared commitment, decision, ownership, and follow-through, or sequence, standards, and dependable structure.|The pattern can tighten when the future frame stays ahead of the decision, method, or people grounding needed now. Process may need to enter earlier when the first response has already created enough direction.|Bring in Process when the work needs clearer steps, standards, or handover. Do this while Vision is still working, so range arrives before the response becomes too narrow.|Vision gives the start; Process keeps the range in view.|active|leadership_approach::vision_people_results_process::concentrated
leadership_approach|vision_people_results_process|paired|Read Vision and People as a working pair. Let the work has a reason that connects today to what comes next sit alongside people understand the work, their part in it, and how to commit, then bring in Results and Process when the work needs more range.|Vision and People together connect direction, meaning, and future consequence with trust, communication, and shared commitment. This can make the work easier to understand, carry, and sustain.|The pair can take too much space when Results or Process is needed to complete the picture. The risk is a context mismatch: the work may need sequence, standards, and dependable structure sooner than the pair expects.|Bring in Results when the work needs a firmer decision, owner, or visible next move. Bring in Process when the work needs clearer steps, standards, or handover. The pair stays steadier when these checks arrive before the answer feels settled.|Vision and People carry the centre; Process keeps the work rounded.|active|leadership_approach::vision_people_results_process::paired
leadership_approach|vision_people_results_process|graduated|Read the order as a stepped pattern of influence: Vision, then People, then Results, with Process added deliberately. The closing point is to follow that order while still making room for sequence, standards, and dependable structure.|The rank order gives the work a clear movement from direction, meaning, and future consequence through trust, communication, and shared commitment and decision, ownership, and follow-through. Process adds the final range when the situation calls for sequence, standards, and dependable structure.|The sequence can become too closed when later signals are left until the situation has already tightened. Process matters when the work now needs sequence, standards, and dependable structure.|Bring in Process when the work needs clearer steps, standards, or handover. Treat it as part of the full order rather than an emergency move.|Follow the order, then make space for Process before the work closes in.|active|leadership_approach::vision_people_results_process::graduated
leadership_approach|vision_people_results_process|balanced|Several leadership responses are available here. Use the rank order as a map: Vision, People, Results, and Process. Context decides which signal should be most visible, so name the need clearly before the work moves on.|The value is range across Vision, People, Results, and Process. The work can move through delivery, structure, direction, or trust while staying tied to the situation in front of you.|Balanced range can still become unclear if the current need is unnamed. Others need to know whether the moment calls for Vision, People, Results, and Process.|Name the current need before changing emphasis. Then bring in Process when sequence, standards, and dependable structure would make the response clearer.|Name the need, then use the signal that fits it.|active|leadership_approach::vision_people_results_process::balanced
leadership_approach|vision_people_process_results|concentrated|With Vision clearly strongest, start from the condition it gives you: the work has a reason that connects today to what comes next. Keep People, Process, and Results available so the response can widen when the situation asks for more than the first move.|Vision gives the work direction, meaning, and a reason to look beyond the immediate task. People, Process, and Results extend that value when the work needs trust, communication, and shared commitment, sequence, standards, and dependable structure, or decision, ownership, and follow-through.|The pattern can tighten when the future frame stays ahead of the decision, method, or people grounding needed now. Results may need to enter earlier when the first response has already created enough direction.|Bring in Results when the work needs a firmer decision, owner, or visible next move. Do this while Vision is still working, so range arrives before the response becomes too narrow.|Vision gives the start; Results keeps the range in view.|active|leadership_approach::vision_people_process_results::concentrated
leadership_approach|vision_people_process_results|paired|Read Vision and People as a working pair. Let the work has a reason that connects today to what comes next sit alongside people understand the work, their part in it, and how to commit, then bring in Process and Results when the work needs more range.|Vision and People together connect direction, meaning, and future consequence with trust, communication, and shared commitment. This can make the work easier to understand, carry, and sustain.|The pair can take too much space when Process or Results is needed to complete the picture. The risk is a context mismatch: the work may need decision, ownership, and follow-through sooner than the pair expects.|Bring in Process when the work needs clearer steps, standards, or handover. Bring in Results when the work needs a firmer decision, owner, or visible next move. The pair stays steadier when these checks arrive before the answer feels settled.|Vision and People carry the centre; Results keeps the work rounded.|active|leadership_approach::vision_people_process_results::paired
leadership_approach|vision_people_process_results|graduated|Read the order as a stepped pattern of influence: Vision, then People, then Process, with Results added deliberately. The closing point is to follow that order while still making room for decision, ownership, and follow-through.|The rank order gives the work a clear movement from direction, meaning, and future consequence through trust, communication, and shared commitment and sequence, standards, and dependable structure. Results adds the final range when the situation calls for decision, ownership, and follow-through.|The sequence can become too closed when later signals are left until the situation has already tightened. Results matters when the work now needs decision, ownership, and follow-through.|Bring in Results when the work needs a firmer decision, owner, or visible next move. Treat it as part of the full order rather than an emergency move.|Follow the order, then make space for Results before the work closes in.|active|leadership_approach::vision_people_process_results::graduated
leadership_approach|vision_people_process_results|balanced|Several leadership responses are available here. Use the rank order as a map: Vision, People, Process, and Results. Context decides which signal should be most visible, so name the need clearly before the work moves on.|The value is range across Vision, People, Process, and Results. The work can move through delivery, structure, direction, or trust while staying tied to the situation in front of you.|Balanced range can still become unclear if the current need is unnamed. Others need to know whether the moment calls for Vision, People, Process, and Results.|Name the current need before changing emphasis. Then bring in Results when decision, ownership, and follow-through would make the response clearer.|Name the need, then use the signal that fits it.|active|leadership_approach::vision_people_process_results::balanced
