domain_key|pattern_key|score_shape|rank_1_signal_key|rank_2_signal_key|rank_3_signal_key|rank_4_signal_key|mechanics_title|core_mechanism|why_it_shows_up|what_it_protects|status|lookup_key
flow-state|creative_movement_physical_rhythm_deep_focus_social_exchange|graduated|creative_movement|physical_rhythm|deep_focus|social_exchange|Why the sequence moves before it settles|This pattern works in a stepped order. Creative Movement opens the route, Physical Rhythm keeps it active, Deep Focus gives the strongest idea substance, and Social Exchange checks whether the result lands.|It may show up because possibility and pace help each other. The person may trust momentum first, then use focus once there is a direction worth developing.|It protects ideas that gain traction through action. The trade-off is that feedback may wait until the work has already moved, narrowed, and gained a strong base.|active|flow-state::creative_movement_physical_rhythm_deep_focus_social_exchange::graduated
flow-state|creative_movement_physical_rhythm_deep_focus_social_exchange|balanced|creative_movement|physical_rhythm|deep_focus|social_exchange|Why ideas, pace, and focus all matter|This pattern works as a flexible set of conditions, with Creative Movement lightly first. Physical Rhythm may keep the work moving, Deep Focus may give it weight, and Social Exchange may test it.|It may show up because different tasks ask for different entries. Some need a fresh angle, some need movement, some need quiet attention, and some need a response from another person.|It protects flexible progress. The trade-off is that conversation may be treated as a later check even when earlier response would make the idea clearer.|active|flow-state::creative_movement_physical_rhythm_deep_focus_social_exchange::balanced
flow-state|creative_movement_physical_rhythm_social_exchange_deep_focus|concentrated|creative_movement|physical_rhythm|social_exchange|deep_focus|Why ideas create active momentum|This pattern works by letting ideas, movement, and response create early energy. Physical Rhythm keeps the work active, Social Exchange tests the result, and Deep Focus may need deliberate use when the work needs care or finish.|It may show up because the person trusts a route that keeps the work alive and responsive. A fixed or heavily analysed start can feel less useful than trying, moving, and getting a response.|It protects momentum, originality, and quick testing. The trade-off is that careful refinement may arrive late if the work keeps moving before it settles.|active|flow-state::creative_movement_physical_rhythm_social_exchange_deep_focus::concentrated
flow-state|creative_movement_physical_rhythm_social_exchange_deep_focus|paired|creative_movement|physical_rhythm|social_exchange|deep_focus|Why options need active momentum|This pattern works through a close link between possibilities and pace. Creative Movement opens routes, while Physical Rhythm keeps them in motion through action, environment, or state change.|It may show up because the person often finds direction by doing a rough version, changing setting, or letting the idea move. Social Exchange then tests what is clear or useful.|It protects lively progress. The trade-off is that Deep Focus may need to be invited deliberately so the best idea gets enough care, detail, and completion.|active|flow-state::creative_movement_physical_rhythm_social_exchange_deep_focus::paired
flow-state|creative_movement_physical_rhythm_social_exchange_deep_focus|graduated|creative_movement|physical_rhythm|social_exchange|deep_focus|Why the sequence tests before it refines|This pattern works through a clear order. Creative Movement opens possibilities, Physical Rhythm builds momentum, Social Exchange tests the idea, and Deep Focus gives the final work substance.|It may show up because the person trusts movement and response before heavy analysis. The idea becomes clearer through action and feedback before it needs careful finishing.|It protects active experimentation that can become visible quickly. The trade-off is that focused refinement may be delayed until the work already has public or practical momentum.|active|flow-state::creative_movement_physical_rhythm_social_exchange_deep_focus::graduated
flow-state|creative_movement_physical_rhythm_social_exchange_deep_focus|balanced|creative_movement|physical_rhythm|social_exchange|deep_focus|Why several active routes stay available|This pattern works with ideas, movement, exchange, and focus all close enough to matter. Creative Movement appears first, but the route may change with the task.|It may show up because some work needs a fresh angle, some needs practical motion, some needs live response, and some needs quiet attention before it is complete.|It protects adaptable momentum. The trade-off is that the familiar active route may crowd out careful focus unless Deep Focus is treated as a real option.|active|flow-state::creative_movement_physical_rhythm_social_exchange_deep_focus::balanced
flow-state|creative_movement_social_exchange_deep_focus_physical_rhythm|concentrated|creative_movement|social_exchange|deep_focus|physical_rhythm|Why conversation sharpens the idea|This pattern works by opening the work through ideas and then using exchange to test, sharpen, or translate them. Deep Focus adds substance, and Physical Rhythm may need deliberate use when the process becomes busy or verbal.|It may show up because the person trusts ideas more when they can be spoken, questioned, or built with another person. Live response helps the work become clearer while it is still developing.|It protects shared clarity and original thinking. The trade-off is that physical reset may come late if talking and thinking keep the process running.|active|flow-state::creative_movement_social_exchange_deep_focus_physical_rhythm::concentrated
flow-state|creative_movement_social_exchange_deep_focus_physical_rhythm|paired|creative_movement|social_exchange|deep_focus|physical_rhythm|Why ideas grow through exchange|This pattern works through a close link between Creative Movement and Social Exchange. Ideas open the work, while conversation, feedback, or shared thinking reveals what has energy and what needs changing.|It may show up because the person often trusts possibilities more when they can meet a live response. The exchange makes the idea easier to test before it becomes too fixed.|It protects co-created clarity and responsive originality. The trade-off is that Deep Focus and Physical Rhythm may need deliberate space so the idea can gain substance and reset.|active|flow-state::creative_movement_social_exchange_deep_focus_physical_rhythm::paired
flow-state|creative_movement_social_exchange_deep_focus_physical_rhythm|graduated|creative_movement|social_exchange|deep_focus|physical_rhythm|Why the idea is tested before it deepens|This pattern works as a sequence. Creative Movement opens possibilities, Social Exchange tests them, Deep Focus develops the strongest direction, and Physical Rhythm resets the process when needed.|It may show up because the person often learns what an idea is by saying it, explaining it, or hearing another response. Focus becomes more useful once the exchange has shown what matters.|It protects responsive idea development. The trade-off is that movement or physical reset may be delayed until the work has already been explored, discussed, and developed.|active|flow-state::creative_movement_social_exchange_deep_focus_physical_rhythm::graduated
flow-state|creative_movement_social_exchange_deep_focus_physical_rhythm|balanced|creative_movement|social_exchange|deep_focus|physical_rhythm|Why ideas, response, and focus stay flexible|This pattern works with several close conditions. Creative Movement opens a route, Social Exchange tests it, Deep Focus gives it weight, and Physical Rhythm helps when the process needs a reset.|It may show up because different moments ask for different support. The person may need a fresh angle, a useful conversation, quiet attention, or a change of state depending on the work.|It protects flexible clarity around ideas. The trade-off is that reset may be left until later if ideas and conversation both feel immediately useful.|active|flow-state::creative_movement_social_exchange_deep_focus_physical_rhythm::balanced
flow-state|creative_movement_social_exchange_physical_rhythm_deep_focus|concentrated|creative_movement|social_exchange|physical_rhythm|deep_focus|Why ideas build shared momentum|This pattern works by using ideas and exchange to create early momentum. Social Exchange tests and sharpens what is emerging, Physical Rhythm resets or sustains the energy, and Deep Focus may need deliberate use for finish and refinement.|It may show up because the person trusts work that develops through response, pace, and visible movement. A quiet or fixed start may feel less reliable than letting the idea meet the room.|It protects momentum, relevance, and live clarity. The trade-off is that careful focus can arrive late, after the work has already gathered speed.|active|flow-state::creative_movement_social_exchange_physical_rhythm_deep_focus::concentrated
flow-state|creative_movement_social_exchange_physical_rhythm_deep_focus|paired|creative_movement|social_exchange|physical_rhythm|deep_focus|Why ideas need live response|This pattern works through a close mechanism of idea movement and exchange. Creative Movement opens possibilities, while Social Exchange tests them through reaction, questions, teaching, facilitation, or shared problem-solving.|It may show up because the person often understands the idea better once it is in contact with another person. Physical Rhythm then helps reset or keep the process active.|It protects ideas that become clearer through response. The trade-off is that Deep Focus may need to be added deliberately so the result gains detail, care, and completion.|active|flow-state::creative_movement_social_exchange_physical_rhythm_deep_focus::paired
flow-state|creative_movement_social_exchange_physical_rhythm_deep_focus|graduated|creative_movement|social_exchange|physical_rhythm|deep_focus|Why momentum comes before refinement|This pattern works in a stepped order. Creative Movement opens possibilities, Social Exchange tests them, Physical Rhythm resets the energy, and Deep Focus gives the final work substance.|It may show up because shared response helps the work find direction quickly. Movement then keeps the process from becoming only verbal before focus is needed to finish it well.|It protects lively idea development that can stay responsive. The trade-off is that careful refinement may be delayed until the idea has already moved through several active stages.|active|flow-state::creative_movement_social_exchange_physical_rhythm_deep_focus::graduated
flow-state|creative_movement_social_exchange_physical_rhythm_deep_focus|balanced|creative_movement|social_exchange|physical_rhythm|deep_focus|Why several routes keep ideas useful|This pattern works with ideas, exchange, movement, and focus all available. Creative Movement is only lightly first, while the other routes can each help the idea become clearer or more usable.|It may show up because the best route changes with the task. Some work needs a new angle, some needs live response, some needs a change of pace, and some needs quiet attention before it is ready.|It protects flexible idea development. The trade-off is that the person may rely on energy and response before giving the best idea enough focused care.|active|flow-state::creative_movement_social_exchange_physical_rhythm_deep_focus::balanced
