domain_key|pattern_key|strength_key|priority|strength_title|strength_text|linked_signal_key|status|lookup_key
leadership_approach|results_vision_people_process|strength_2|2|Decisions connected to direction|Results and Vision together help your leadership combine clearer outcomes, ownership, and next steps with future context, possibility, and wider meaning. Others benefit because the work has a clearer centre and a more usable way forward.|vision|active|leadership_approach::results_vision_people_process::strength_2
leadership_approach|results_vision_people_process|strength_3|3|Trust that strengthens follow-through|Results and Vision give your leadership a clear reason to move, while People adds range by building trust, communication, and shared confidence. Others benefit because commitment is easier to build and the work is less dependent on alignment being assumed.|people|active|leadership_approach::results_vision_people_process::strength_3
leadership_approach|results_people_process_vision|strength_1|1|Clear outcomes people can act on|At your best, this leadership pattern helps you name the outcome, the owner, and the next step before the work drifts. Others benefit because decisions become easier to act on and unresolved discussion turns into movement.|results|active|leadership_approach::results_people_process_vision::strength_1
leadership_approach|results_people_process_vision|strength_2|2|Shared confidence around the next step|Results and People together help your leadership combine clearer outcomes, ownership, and next steps with trust, communication, and shared confidence. Others benefit because the work has a clearer centre and a more usable way forward.|people|active|leadership_approach::results_people_process_vision::strength_2
leadership_approach|results_people_process_vision|strength_3|3|Structure that makes trust workable|Results and People give your leadership momentum with shared confidence, while Process adds range through sequence, standards, and handover. Others benefit because commitment has a dependable route for coordination and follow-through.|process|active|leadership_approach::results_people_process_vision::strength_3
leadership_approach|results_people_vision_process|strength_1|1|Clear outcomes people can act on|At your best, this leadership pattern helps you name the outcome, the owner, and the next step before the work drifts. Others benefit because decisions become easier to act on and unresolved discussion turns into movement.|results|active|leadership_approach::results_people_vision_process::strength_1
leadership_approach|results_people_vision_process|strength_2|2|Shared confidence around the next step|Results and People together help your leadership combine clearer outcomes, ownership, and next steps with trust, communication, and shared confidence. Others benefit because the work has a clearer centre and a more usable way forward.|people|active|leadership_approach::results_people_vision_process::strength_2
leadership_approach|results_people_vision_process|strength_3|3|Direction that deepens commitment|Results and People give your leadership momentum with shared confidence, while Vision adds range by connecting the work to direction, purpose, and future context. Others benefit because the next step has a clearer reason and a longer-range context they can understand.|vision|active|leadership_approach::results_people_vision_process::strength_3
leadership_approach|process_results_vision_people|strength_1|1|Structure people can trust|At your best, this leadership pattern helps you organise the work into a clear route with standards people can rely on. Others benefit because the group has a dependable way to coordinate, hand over, and reduce avoidable rework.|process|active|leadership_approach::process_results_vision_people::strength_1
leadership_approach|process_results_vision_people|strength_2|2|Structure that turns into action|Process and Results together help your leadership combine sequence, standards, and a dependable way of working with clearer outcomes, ownership, and next steps. Others benefit because the work has a clearer centre and a more usable way forward.|results|active|leadership_approach::process_results_vision_people::strength_2
leadership_approach|process_results_vision_people|strength_3|3|Direction that gives structure purpose|Process and Results give your leadership a dependable route into action, while Vision adds range by connecting the work to direction, purpose, and future context. Others benefit because the method and next step sit inside a clearer reason for the work.|vision|active|leadership_approach::process_results_vision_people::strength_3
leadership_approach|process_results_people_vision|strength_1|1|Structure people can trust|At your best, this leadership pattern helps you organise the work into a clear route with standards people can rely on. Others benefit because the group has a dependable way to coordinate, hand over, and reduce avoidable rework.|process|active|leadership_approach::process_results_people_vision::strength_1
leadership_approach|process_results_people_vision|strength_2|2|Structure that turns into action|Process and Results together help your leadership combine sequence, standards, and a dependable way of working with clearer outcomes, ownership, and next steps. Others benefit because the work has a clearer centre and a more usable way forward.|results|active|leadership_approach::process_results_people_vision::strength_2
leadership_approach|process_results_people_vision|strength_3|3|Trust that strengthens delivery|Process and Results give your leadership a dependable route into action, while People adds range by building trust, communication, and shared confidence. Others benefit because the work has both a clear path and stronger commitment around carrying it forward.|people|active|leadership_approach::process_results_people_vision::strength_3
leadership_approach|process_vision_results_people|strength_1|1|Structure people can trust|At your best, this leadership pattern helps you organise the work into a clear route with standards people can rely on. Others benefit because the group has a dependable way to coordinate, hand over, and reduce avoidable rework.|process|active|leadership_approach::process_vision_results_people::strength_1
leadership_approach|process_vision_results_people|strength_2|2|Direction people can organise around|Process and Vision together help your leadership combine sequence, standards, and a dependable way of working with future context, possibility, and wider meaning. Others benefit because the work has a clearer centre and a more usable way forward.|vision|active|leadership_approach::process_vision_results_people::strength_2
leadership_approach|process_vision_results_people|strength_3|3|Decisions that make direction actionable|Process and Vision give your leadership a thoughtful route, while Results adds range by naming the outcome, owner, and next step. Others benefit because structure and direction turn into work people can act on.|results|active|leadership_approach::process_vision_results_people::strength_3
leadership_approach|process_vision_people_results|strength_1|1|Structure people can trust|At your best, this leadership pattern helps you organise the work into a clear route with standards people can rely on. Others benefit because the group has a dependable way to coordinate, hand over, and reduce avoidable rework.|process|active|leadership_approach::process_vision_people_results::strength_1
leadership_approach|process_vision_people_results|strength_2|2|Direction people can organise around|Process and Vision together help your leadership combine sequence, standards, and a dependable way of working with future context, possibility, and wider meaning. Others benefit because the work has a clearer centre and a more usable way forward.|vision|active|leadership_approach::process_vision_people_results::strength_2
leadership_approach|process_vision_people_results|strength_3|3|Trust that makes plans easier to carry|Process and Vision give your leadership a thoughtful route, while People adds range by building trust, communication, and shared confidence. Others benefit because plans are easier to carry when people understand their part and feel included in the work.|people|active|leadership_approach::process_vision_people_results::strength_3
leadership_approach|process_people_results_vision|strength_1|1|Structure people can trust|At your best, this leadership pattern helps you organise the work into a clear route with standards people can rely on. Others benefit because the group has a dependable way to coordinate, hand over, and reduce avoidable rework.|process|active|leadership_approach::process_people_results_vision::strength_1
leadership_approach|process_people_results_vision|strength_2|2|Coordination people trust|Process and People together help your leadership combine sequence, standards, and a dependable way of working with trust, communication, and shared confidence. Others benefit because the work has a clearer centre and a more usable way forward.|people|active|leadership_approach::process_people_results_vision::strength_2
leadership_approach|process_people_results_vision|strength_3|3|Decisions that focus shared effort|Process and People give your leadership a trusted way of working, while Results adds range by naming the outcome, owner, and next step. Others benefit because confidence and coordination turn into a clearer commitment to action.|results|active|leadership_approach::process_people_results_vision::strength_3
leadership_approach|process_people_vision_results|strength_1|1|Structure people can trust|At your best, this leadership pattern helps you organise the work into a clear route with standards people can rely on. Others benefit because the group has a dependable way to coordinate, hand over, and reduce avoidable rework.|process|active|leadership_approach::process_people_vision_results::strength_1
leadership_approach|process_people_vision_results|strength_2|2|Coordination people trust|Process and People together help your leadership combine sequence, standards, and a dependable way of working with trust, communication, and shared confidence. Others benefit because the work has a clearer centre and a more usable way forward.|people|active|leadership_approach::process_people_vision_results::strength_2
leadership_approach|process_people_vision_results|strength_3|3|Direction that lifts shared effort|Process and People give your leadership a trusted way of working, while Vision adds range by connecting the work to direction, purpose, and future context. Others benefit because the method and relationships are anchored in a clearer reason for the work.|vision|active|leadership_approach::process_people_vision_results::strength_3
leadership_approach|vision_results_process_people|strength_1|1|Direction that gives the work meaning|At your best, this leadership pattern helps you connect immediate decisions to a longer-range direction and wider purpose. Others benefit because people understand where the work is heading, not only what has to happen next.|vision|active|leadership_approach::vision_results_process_people::strength_1
leadership_approach|vision_results_process_people|strength_2|2|Direction that turns into decisions|Vision and Results together help your leadership combine future context, possibility, and wider meaning with clearer outcomes, ownership, and next steps. Others benefit because the work has a clearer centre and a more usable way forward.|results|active|leadership_approach::vision_results_process_people::strength_2
leadership_approach|vision_results_process_people|strength_3|3|Structure that carries the bigger picture|Vision and Results give your leadership direction with a decision point, while Process adds range through sequence, standards, and handover. Others benefit because the bigger picture has a dependable route they can follow.|process|active|leadership_approach::vision_results_process_people::strength_3
leadership_approach|vision_results_people_process|strength_1|1|Direction that gives the work meaning|At your best, this leadership pattern helps you connect immediate decisions to a longer-range direction and wider purpose. Others benefit because people understand where the work is heading, not only what has to happen next.|vision|active|leadership_approach::vision_results_people_process::strength_1
leadership_approach|vision_results_people_process|strength_2|2|Direction that turns into decisions|Vision and Results together help your leadership combine future context, possibility, and wider meaning with clearer outcomes, ownership, and next steps. Others benefit because the work has a clearer centre and a more usable way forward.|results|active|leadership_approach::vision_results_people_process::strength_2
leadership_approach|vision_results_people_process|strength_3|3|Trust that anchors change|Vision and Results give your leadership direction with a decision point, while People adds range by building trust, communication, and shared confidence. Others benefit because the future direction feels easier to join and the next step carries stronger commitment.|people|active|leadership_approach::vision_results_people_process::strength_3
leadership_approach|vision_process_results_people|strength_1|1|Direction that gives the work meaning|At your best, this leadership pattern helps you connect immediate decisions to a longer-range direction and wider purpose. Others benefit because people understand where the work is heading, not only what has to happen next.|vision|active|leadership_approach::vision_process_results_people::strength_1
leadership_approach|vision_process_results_people|strength_2|2|Future direction with a working route|Vision and Process together help your leadership combine future context, possibility, and wider meaning with sequence, standards, and a dependable way of working. Others benefit because the work has a clearer centre and a more usable way forward.|process|active|leadership_approach::vision_process_results_people::strength_2
leadership_approach|vision_process_results_people|strength_3|3|Decisions that make plans actionable|Vision and Process give your leadership future context with a working route, while Results adds range by naming the outcome, owner, and next step. Others benefit because direction and structure turn into work people can act on.|results|active|leadership_approach::vision_process_results_people::strength_3
leadership_approach|vision_process_people_results|strength_1|1|Direction that gives the work meaning|At your best, this leadership pattern helps you connect immediate decisions to a longer-range direction and wider purpose. Others benefit because people understand where the work is heading, not only what has to happen next.|vision|active|leadership_approach::vision_process_people_results::strength_1
leadership_approach|vision_process_people_results|strength_2|2|Future direction with a working route|Vision and Process together help your leadership combine future context, possibility, and wider meaning with sequence, standards, and a dependable way of working. Others benefit because the work has a clearer centre and a more usable way forward.|process|active|leadership_approach::vision_process_people_results::strength_2
leadership_approach|vision_process_people_results|strength_3|3|Trust that helps plans land|Vision and Process give your leadership future context with a working route, while People adds range by building trust, communication, and shared confidence. Others benefit because the plan lands with more understanding, confidence, and commitment around the work.|people|active|leadership_approach::vision_process_people_results::strength_3
leadership_approach|vision_people_results_process|strength_1|1|Direction that gives the work meaning|At your best, this leadership pattern helps you connect immediate decisions to a longer-range direction and wider purpose. Others benefit because people understand where the work is heading, not only what has to happen next.|vision|active|leadership_approach::vision_people_results_process::strength_1
leadership_approach|vision_people_results_process|strength_2|2|Purpose people commit to|Vision and People together help your leadership combine future context, possibility, and wider meaning with trust, communication, and shared confidence. Others benefit because the work has a clearer centre and a more usable way forward.|people|active|leadership_approach::vision_people_results_process::strength_2
leadership_approach|vision_people_results_process|strength_3|3|Decisions that focus shared purpose|Vision and People give your leadership purpose with shared confidence, while Results adds range by naming the outcome, owner, and next step. Others benefit because meaning and commitment turn into a clearer next move.|results|active|leadership_approach::vision_people_results_process::strength_3
leadership_approach|vision_people_process_results|strength_1|1|Direction that gives the work meaning|At your best, this leadership pattern helps you connect immediate decisions to a longer-range direction and wider purpose. Others benefit because people understand where the work is heading, not only what has to happen next.|vision|active|leadership_approach::vision_people_process_results::strength_1
leadership_approach|vision_people_process_results|strength_2|2|Purpose people commit to|Vision and People together help your leadership combine future context, possibility, and wider meaning with trust, communication, and shared confidence. Others benefit because the work has a clearer centre and a more usable way forward.|people|active|leadership_approach::vision_people_process_results::strength_2
leadership_approach|vision_people_process_results|strength_3|3|Structure that supports shared purpose|Vision and People give your leadership purpose with shared confidence, while Process adds range through sequence, standards, and handover. Others benefit because meaning and commitment have a dependable route for coordination and follow-through.|process|active|leadership_approach::vision_people_process_results::strength_3
leadership_approach|people_results_process_vision|strength_1|1|Trust that keeps progress sustainable|At your best, this leadership pattern helps you build trust, communication, and shared confidence around the work. Others benefit because people understand their part, raise concerns earlier, and stay more committed to the next step.|people|active|leadership_approach::people_results_process_vision::strength_1
leadership_approach|people_results_process_vision|strength_2|2|Trust that moves into action|People and Results together help your leadership combine trust, communication, and shared confidence with clearer outcomes, ownership, and next steps. Others benefit because the work has a clearer centre and a more usable way forward.|results|active|leadership_approach::people_results_process_vision::strength_2
leadership_approach|people_results_process_vision|strength_3|3|Structure that supports commitment|People and Results give your leadership trust with a clear next move, while Process adds range through sequence, standards, and handover. Others benefit because commitment has a dependable route for coordination and follow-through.|process|active|leadership_approach::people_results_process_vision::strength_3
leadership_approach|people_results_vision_process|strength_1|1|Trust that keeps progress sustainable|At your best, this leadership pattern helps you build trust, communication, and shared confidence around the work. Others benefit because people understand their part, raise concerns earlier, and stay more committed to the next step.|people|active|leadership_approach::people_results_vision_process::strength_1
leadership_approach|people_results_vision_process|strength_2|2|Trust that moves into action|People and Results together help your leadership combine trust, communication, and shared confidence with clearer outcomes, ownership, and next steps. Others benefit because the work has a clearer centre and a more usable way forward.|results|active|leadership_approach::people_results_vision_process::strength_2
leadership_approach|people_results_vision_process|strength_3|3|Direction that strengthens commitment|People and Results give your leadership trust with a clear next move, while Vision adds range by connecting the work to direction, purpose, and future context. Others benefit because commitment is tied to a wider reason, not only the immediate action.|vision|active|leadership_approach::people_results_vision_process::strength_3
leadership_approach|people_process_results_vision|strength_1|1|Trust that keeps progress sustainable|At your best, this leadership pattern helps you build trust, communication, and shared confidence around the work. Others benefit because people understand their part, raise concerns earlier, and stay more committed to the next step.|people|active|leadership_approach::people_process_results_vision::strength_1
leadership_approach|people_process_results_vision|strength_2|2|Shared confidence with a clear way forward|People and Process together help your leadership combine trust, communication, and shared confidence with sequence, standards, and a dependable way of working. Others benefit because the work has a clearer centre and a more usable way forward.|process|active|leadership_approach::people_process_results_vision::strength_2
leadership_approach|people_process_results_vision|strength_3|3|Decisions that focus trusted work|People and Process give your leadership trust with a dependable route, while Results adds range by naming the outcome, owner, and next step. Others benefit because confidence and coordination turn into work people can act on.|results|active|leadership_approach::people_process_results_vision::strength_3
leadership_approach|people_process_vision_results|strength_1|1|Trust that keeps progress sustainable|At your best, this leadership pattern helps you build trust, communication, and shared confidence around the work. Others benefit because people understand their part, raise concerns earlier, and stay more committed to the next step.|people|active|leadership_approach::people_process_vision_results::strength_1
leadership_approach|people_process_vision_results|strength_2|2|Shared confidence with a clear way forward|People and Process together help your leadership combine trust, communication, and shared confidence with sequence, standards, and a dependable way of working. Others benefit because the work has a clearer centre and a more usable way forward.|process|active|leadership_approach::people_process_vision_results::strength_2
leadership_approach|people_process_vision_results|strength_3|3|Direction that gives trusted work meaning|People and Process give your leadership trust with a dependable route, while Vision adds range by connecting the work to direction, purpose, and future context. Others benefit because the method and relationships are anchored in a clearer reason for the work.|vision|active|leadership_approach::people_process_vision_results::strength_3
leadership_approach|people_vision_results_process|strength_1|1|Trust that keeps progress sustainable|At your best, this leadership pattern helps you build trust, communication, and shared confidence around the work. Others benefit because people understand their part, raise concerns earlier, and stay more committed to the next step.|people|active|leadership_approach::people_vision_results_process::strength_1
leadership_approach|people_vision_results_process|strength_2|2|Purpose people understand together|People and Vision together help your leadership combine trust, communication, and shared confidence with future context, possibility, and wider meaning. Others benefit because the work has a clearer centre and a more usable way forward.|vision|active|leadership_approach::people_vision_results_process::strength_2
leadership_approach|people_vision_results_process|strength_3|3|Decisions that focus shared direction|People and Vision give your leadership trust with a wider purpose, while Results adds range by naming the outcome, owner, and next step. Others benefit because shared confidence and direction turn into work people can act on.|results|active|leadership_approach::people_vision_results_process::strength_3
leadership_approach|people_vision_process_results|strength_1|1|Trust that keeps progress sustainable|At your best, this leadership pattern helps you build trust, communication, and shared confidence around the work. Others benefit because people understand their part, raise concerns earlier, and stay more committed to the next step.|people|active|leadership_approach::people_vision_process_results::strength_1
leadership_approach|people_vision_process_results|strength_2|2|Purpose people understand together|People and Vision together help your leadership combine trust, communication, and shared confidence with future context, possibility, and wider meaning. Others benefit because the work has a clearer centre and a more usable way forward.|vision|active|leadership_approach::people_vision_process_results::strength_2
leadership_approach|people_vision_process_results|strength_3|3|Structure that grounds shared direction|People and Vision give your leadership trust with a wider purpose, while Process adds range through sequence, standards, and handover. Others benefit because shared confidence and direction have a dependable route for coordination and follow-through.|process|active|leadership_approach::people_vision_process_results::strength_3
