domain_key|pattern_key|score_shape|rank_1_signal_key|rank_2_signal_key|rank_3_signal_key|rank_4_signal_key|headline|recognition_statement|recognition_expansion|status|lookup_key
flow_state|physical_rhythm_creative_movement_deep_focus_social_exchange|graduated|physical_rhythm|creative_movement|deep_focus|social_exchange|Move, open ideas, then focus|You are likely to reach flow through a clear order: movement starts the process, ideas open the route, focus gives substance, and conversation tests the result.|This pattern may show up when the body helps the mind find a less obvious way in. Creative Movement adds options and variation once momentum has started. Deep Focus helps you choose what deserves more attention. Social Exchange is useful when the work needs an outside response.|active|flow_state::physical_rhythm_creative_movement_deep_focus_social_exchange::graduated
flow_state|physical_rhythm_creative_movement_deep_focus_social_exchange|balanced|physical_rhythm|creative_movement|deep_focus|social_exchange|Flow through pace, ideas, and focus|You may find flow through several close routes, with movement first but ideas and focus close enough to matter.|This result should not be read as one condition doing all the work. Some tasks may need movement or practical rhythm. Others may need a fresh angle or quiet attention. Social Exchange still matters when the work needs to be checked beyond your own process.|active|flow_state::physical_rhythm_creative_movement_deep_focus_social_exchange::balanced
flow_state|physical_rhythm_creative_movement_social_exchange_deep_focus|concentrated|physical_rhythm|creative_movement|social_exchange|deep_focus|Active ideas with live testing|You are most likely to find flow when movement and ideas create energy, then conversation helps test what is emerging.|This pattern often shows up when action, pace, and new angles help the work feel alive. Creative Movement gives the rhythm variety. Social Exchange can test the idea before it becomes too private. Deep Focus may need deliberate use when the work now needs quiet attention, finishing, or careful refinement.|active|flow_state::physical_rhythm_creative_movement_social_exchange_deep_focus::concentrated
flow_state|physical_rhythm_creative_movement_social_exchange_deep_focus|paired|physical_rhythm|creative_movement|social_exchange|deep_focus|Movement and ideas in close contact|You are likely to find flow when physical rhythm and Creative Movement stay close together.|This result may feel recognisable if action helps ideas appear and ideas keep action from becoming repetitive. You may need pace, making, movement, or a changed setting to unlock a better angle. Social Exchange can test the idea while it is still flexible. Deep Focus is useful range when the result needs more care or completion.|active|flow_state::physical_rhythm_creative_movement_social_exchange_deep_focus::paired
flow_state|physical_rhythm_creative_movement_social_exchange_deep_focus|graduated|physical_rhythm|creative_movement|social_exchange|deep_focus|Move, vary, test, then focus|You are likely to reach flow through a sequence where rhythm starts momentum, ideas add variation, conversation tests the route, and focus finishes the work.|This pattern may show up when practical activity and fresh angles help each other. Creative Movement keeps the work from becoming too mechanical. Social Exchange reveals what is clear or useful to someone else. Deep Focus may need to come in deliberately so the result has enough depth to hold.|active|flow_state::physical_rhythm_creative_movement_social_exchange_deep_focus::graduated
flow_state|physical_rhythm_creative_movement_social_exchange_deep_focus|balanced|physical_rhythm|creative_movement|social_exchange|deep_focus|Several active routes into flow|You may find flow through movement, ideas, conversation, or focus depending on what the work needs.|Physical Rhythm appears first, but Creative Movement and Social Exchange are close enough to matter. Some work may need pace and variation. Some may need a live response. Deep Focus is still a real route when the work needs attention, review, or completion.|active|flow_state::physical_rhythm_creative_movement_social_exchange_deep_focus::balanced
flow_state|physical_rhythm_social_exchange_deep_focus_creative_movement|concentrated|physical_rhythm|social_exchange|deep_focus|creative_movement|Movement that becomes shared clarity|You are most likely to find flow when movement or practical rhythm works with live exchange.|This pattern often shows up when talking while doing, moving, demonstrating, walking, sorting, or working alongside someone helps attention and meaning come into the open. Social Exchange gives the rhythm a response loop. Deep Focus adds substance when the work needs careful thought. Creative Movement may need deliberate room when the process becomes too practical or settled.|active|flow_state::physical_rhythm_social_exchange_deep_focus_creative_movement::concentrated
flow_state|physical_rhythm_social_exchange_deep_focus_creative_movement|paired|physical_rhythm|social_exchange|deep_focus|creative_movement|Flow through doing and talking|You are likely to find flow when physical rhythm and Social Exchange work closely together.|This result may feel familiar if shared activity, live feedback, or a moving conversation helps the work become clearer. You may think better while demonstrating, walking through a problem, or working practically with another person. Deep Focus gives the result substance after the exchange opens it. Creative Movement adds range when the work needs a new angle.|active|flow_state::physical_rhythm_social_exchange_deep_focus_creative_movement::paired
flow_state|physical_rhythm_social_exchange_deep_focus_creative_movement|graduated|physical_rhythm|social_exchange|deep_focus|creative_movement|Action, exchange, then depth|You are likely to reach flow through a clear order: movement starts momentum, conversation tests it, focus deepens it, and ideas add range.|This pattern may show up when doing and talking help each other. Social Exchange turns practical movement into shared clarity. Deep Focus helps you stay with the part that matters after the exchange. Creative Movement is useful when the work needs more possibility or a less obvious route.|active|flow_state::physical_rhythm_social_exchange_deep_focus_creative_movement::graduated
flow_state|physical_rhythm_social_exchange_deep_focus_creative_movement|balanced|physical_rhythm|social_exchange|deep_focus|creative_movement|Flexible flow through action and response|You may find flow through several close routes, with movement first but exchange, focus, and ideas all meaningful.|This balanced result should be read as practical and flexible. Some tasks may need movement. Some may need a useful conversation. Some may need quiet attention or a fresh angle. The pattern works best when you choose the condition that helps the work become clearer now.|active|flow_state::physical_rhythm_social_exchange_deep_focus_creative_movement::balanced
flow_state|physical_rhythm_social_exchange_creative_movement_deep_focus|concentrated|physical_rhythm|social_exchange|creative_movement|deep_focus|Shared momentum before focus|You are most likely to find flow when movement and exchange create momentum, then ideas add range.|This pattern often shows up when activity, pace, and live response help the work start. Social Exchange can make the process clearer by bringing another person into the thinking. Creative Movement adds new angles when the work needs variation. Deep Focus may need deliberate use when the result now needs careful finishing or refinement.|active|flow_state::physical_rhythm_social_exchange_creative_movement_deep_focus::concentrated
flow_state|physical_rhythm_social_exchange_creative_movement_deep_focus|paired|physical_rhythm|social_exchange|creative_movement|deep_focus|Movement with a useful response loop|You are likely to find flow when physical rhythm and live exchange sit close together.|This result may feel recognisable if the work becomes easier through walking, doing, demonstrating, practising, or working in response to another person. Creative Movement can add a better angle once momentum is there. Deep Focus is useful range when the work needs to be slowed down, checked, and completed with care.|active|flow_state::physical_rhythm_social_exchange_creative_movement_deep_focus::paired
flow_state|physical_rhythm_social_exchange_creative_movement_deep_focus|graduated|physical_rhythm|social_exchange|creative_movement|deep_focus|Move, respond, open ideas, then focus|You are likely to reach flow through a stepped pattern where rhythm starts the process, exchange tests it, ideas widen it, and focus finishes it.|This pattern may show up when momentum and response help the work find direction. Social Exchange shows what is clear or useful. Creative Movement brings in range when the route needs more possibility. Deep Focus may need to be added deliberately so the best direction gets enough attention to become finished work.|active|flow_state::physical_rhythm_social_exchange_creative_movement_deep_focus::graduated
flow_state|physical_rhythm_social_exchange_creative_movement_deep_focus|balanced|physical_rhythm|social_exchange|creative_movement|deep_focus|Several ways to keep momentum useful|You may find flow through movement, conversation, ideas, or focus depending on the task and setting.|Physical Rhythm appears first, but the other routes are close enough to matter. Some work may need shared pace. Some may need a new angle. Some may need quiet concentration before it is complete. This result is about choosing the condition that turns momentum into useful progress.|active|flow_state::physical_rhythm_social_exchange_creative_movement_deep_focus::balanced
