domain_key|pattern_key|score_shape|rank_1_signal_key|rank_2_signal_key|rank_3_signal_key|rank_4_signal_key|synthesis_title|gift|trap|takeaway|synthesis_text|status|lookup_key
leadership_approach|vision_process_results_people|graduated|vision|process|results|people|Vision through to People|This pattern can make leadership feel coherent because the order gives a clear sequence: Vision first, then Process, then Results, with People added deliberately when needed.|It can become too narrow when the early signals settle the work before People has been considered. The later signal is range that may change what the pattern notices.|Remember the sequence, but do not let it become a fixed rule; clearer communication, inclusion, and shared commitment may be the missing piece in some situations.|The overall pattern is a stepped leadership approach. It tends to move from direction, framing, possibility, meaning, and future consequence towards outcomes, decisions, ownership, and follow-through, while People gives the pattern a further check when the situation needs a fuller response.|active|leadership_approach::vision_process_results_people::graduated
leadership_approach|vision_process_results_people|balanced|vision|process|results|people|A flexible Vision, Process, Results, and People pattern|This pattern can make leadership feel adaptable because several routes are available: Vision, Process, Results, and People. The value lies in matching the response to the situation rather than proving one route is always right.|It can become too narrow when the leader moves between routes without making the current priority clear. Others may then struggle to tell whether the work now needs direction, framing, possibility, meaning, and future consequence, clarity, sequencing, standards, and dependable structure, outcomes, decisions, ownership, and follow-through, or trust, communication, inclusion, development, and relational judgement.|Remember that flexibility still needs clarity; name the leadership need that matters most in the moment.|The overall pattern is a balanced leadership approach with several usable ways into the work. Context matters: different moments may call for progress, structure, direction, or trust, and the pattern works best when that choice is made visible.|active|leadership_approach::vision_process_results_people::balanced
leadership_approach|vision_process_people_results|concentrated|vision|process|people|results|Vision at the centre|This pattern can make leadership feel clear because Vision gives the response a strong centre: helping people understand why the work matters and what it is meant to lead towards. Process and People add range without removing that first point of focus.|It can become too narrow when the future frame stays open after the work needs a decision, structure, or people grounding. Results is the deliberate range that keeps the pattern rounded when the first response has done its job.|Remember that the current choice needs a reason beyond the immediate task, but it still needs firmer decision, ownership, and follow-through when the situation asks for more range.|The overall pattern is a leadership approach that starts by trusting direction, framing, possibility, meaning, and future consequence. At its best, it gives people a clear way into the work while still leaving room for Process, People, and Results to complete the picture.|active|leadership_approach::vision_process_people_results::concentrated
leadership_approach|vision_process_people_results|paired|vision|process|people|results|Vision and Process in close partnership|This pattern can make leadership feel credible because Vision and Process work as a close pair. Together they connect direction, framing, possibility, meaning, and future consequence with clarity, sequencing, standards, and dependable structure.|It can become too narrow when the top pair takes most of the attention and People or Results arrives too late. The pattern does not need less of the pair; it needs enough range around it.|Remember that Vision and Process are most useful when they leave space for firmer decision, ownership, and follow-through.|The overall pattern is a two-signal leadership centre with Vision and Process doing much of the early interpretive work. People can broaden the response, while Results may need deliberate attention so the pair does not answer every problem in the same way.|active|leadership_approach::vision_process_people_results::paired
leadership_approach|vision_process_people_results|graduated|vision|process|people|results|Vision through to Results|This pattern can make leadership feel coherent because the order gives a clear sequence: Vision first, then Process, then People, with Results added deliberately when needed.|It can become too narrow when the early signals settle the work before Results has been considered. The later signal is range that may change what the pattern notices.|Remember the sequence, but do not let it become a fixed rule; firmer decision, ownership, and follow-through may be the missing piece in some situations.|The overall pattern is a stepped leadership approach. It tends to move from direction, framing, possibility, meaning, and future consequence towards trust, communication, inclusion, development, and relational judgement, while Results gives the pattern a further check when the situation needs a fuller response.|active|leadership_approach::vision_process_people_results::graduated
leadership_approach|vision_process_people_results|balanced|vision|process|people|results|A flexible Vision, Process, People, and Results pattern|This pattern can make leadership feel adaptable because several routes are available: Vision, Process, People, and Results. The value lies in matching the response to the situation rather than proving one route is always right.|It can become too narrow when the leader moves between routes without making the current priority clear. Others may then struggle to tell whether the work now needs direction, framing, possibility, meaning, and future consequence, clarity, sequencing, standards, and dependable structure, trust, communication, inclusion, development, and relational judgement, or outcomes, decisions, ownership, and follow-through.|Remember that flexibility still needs clarity; name the leadership need that matters most in the moment.|The overall pattern is a balanced leadership approach with several usable ways into the work. Context matters: different moments may call for progress, structure, direction, or trust, and the pattern works best when that choice is made visible.|active|leadership_approach::vision_process_people_results::balanced
leadership_approach|vision_people_results_process|concentrated|vision|people|results|process|Vision at the centre|This pattern can make leadership feel clear because Vision gives the response a strong centre: helping people understand why the work matters and what it is meant to lead towards. People and Results add range without removing that first point of focus.|It can become too narrow when the future frame stays open after the work needs a decision, structure, or people grounding. Process is the deliberate range that keeps the pattern rounded when the first response has done its job.|Remember that the current choice needs a reason beyond the immediate task, but it still needs clearer sequence, standards, and handover when the situation asks for more range.|The overall pattern is a leadership approach that starts by trusting direction, framing, possibility, meaning, and future consequence. At its best, it gives people a clear way into the work while still leaving room for People, Results, and Process to complete the picture.|active|leadership_approach::vision_people_results_process::concentrated
leadership_approach|vision_people_results_process|paired|vision|people|results|process|Vision and People in close partnership|This pattern can make leadership feel credible because Vision and People work as a close pair. Together they connect direction, framing, possibility, meaning, and future consequence with trust, communication, inclusion, development, and relational judgement.|It can become too narrow when the top pair takes most of the attention and Results or Process arrives too late. The pattern does not need less of the pair; it needs enough range around it.|Remember that Vision and People are most useful when they leave space for clearer sequence, standards, and handover.|The overall pattern is a two-signal leadership centre with Vision and People doing much of the early interpretive work. Results can broaden the response, while Process may need deliberate attention so the pair does not answer every problem in the same way.|active|leadership_approach::vision_people_results_process::paired
leadership_approach|vision_people_results_process|graduated|vision|people|results|process|Vision through to Process|This pattern can make leadership feel coherent because the order gives a clear sequence: Vision first, then People, then Results, with Process added deliberately when needed.|It can become too narrow when the early signals settle the work before Process has been considered. The later signal is range that may change what the pattern notices.|Remember the sequence, but do not let it become a fixed rule; clearer sequence, standards, and handover may be the missing piece in some situations.|The overall pattern is a stepped leadership approach. It tends to move from direction, framing, possibility, meaning, and future consequence towards outcomes, decisions, ownership, and follow-through, while Process gives the pattern a further check when the situation needs a fuller response.|active|leadership_approach::vision_people_results_process::graduated
leadership_approach|vision_people_results_process|balanced|vision|people|results|process|A flexible Vision, People, Results, and Process pattern|This pattern can make leadership feel adaptable because several routes are available: Vision, People, Results, and Process. The value lies in matching the response to the situation rather than proving one route is always right.|It can become too narrow when the leader moves between routes without making the current priority clear. Others may then struggle to tell whether the work now needs direction, framing, possibility, meaning, and future consequence, trust, communication, inclusion, development, and relational judgement, outcomes, decisions, ownership, and follow-through, or clarity, sequencing, standards, and dependable structure.|Remember that flexibility still needs clarity; name the leadership need that matters most in the moment.|The overall pattern is a balanced leadership approach with several usable ways into the work. Context matters: different moments may call for progress, structure, direction, or trust, and the pattern works best when that choice is made visible.|active|leadership_approach::vision_people_results_process::balanced
leadership_approach|vision_people_process_results|concentrated|vision|people|process|results|Vision at the centre|This pattern can make leadership feel clear because Vision gives the response a strong centre: helping people understand why the work matters and what it is meant to lead towards. People and Process add range without removing that first point of focus.|It can become too narrow when the future frame stays open after the work needs a decision, structure, or people grounding. Results is the deliberate range that keeps the pattern rounded when the first response has done its job.|Remember that the current choice needs a reason beyond the immediate task, but it still needs firmer decision, ownership, and follow-through when the situation asks for more range.|The overall pattern is a leadership approach that starts by trusting direction, framing, possibility, meaning, and future consequence. At its best, it gives people a clear way into the work while still leaving room for People, Process, and Results to complete the picture.|active|leadership_approach::vision_people_process_results::concentrated
leadership_approach|vision_people_process_results|paired|vision|people|process|results|Vision and People in close partnership|This pattern can make leadership feel credible because Vision and People work as a close pair. Together they connect direction, framing, possibility, meaning, and future consequence with trust, communication, inclusion, development, and relational judgement.|It can become too narrow when the top pair takes most of the attention and Process or Results arrives too late. The pattern does not need less of the pair; it needs enough range around it.|Remember that Vision and People are most useful when they leave space for firmer decision, ownership, and follow-through.|The overall pattern is a two-signal leadership centre with Vision and People doing much of the early interpretive work. Process can broaden the response, while Results may need deliberate attention so the pair does not answer every problem in the same way.|active|leadership_approach::vision_people_process_results::paired
leadership_approach|vision_people_process_results|graduated|vision|people|process|results|Vision through to Results|This pattern can make leadership feel coherent because the order gives a clear sequence: Vision first, then People, then Process, with Results added deliberately when needed.|It can become too narrow when the early signals settle the work before Results has been considered. The later signal is range that may change what the pattern notices.|Remember the sequence, but do not let it become a fixed rule; firmer decision, ownership, and follow-through may be the missing piece in some situations.|The overall pattern is a stepped leadership approach. It tends to move from direction, framing, possibility, meaning, and future consequence towards clarity, sequencing, standards, and dependable structure, while Results gives the pattern a further check when the situation needs a fuller response.|active|leadership_approach::vision_people_process_results::graduated
leadership_approach|vision_people_process_results|balanced|vision|people|process|results|A flexible Vision, People, Process, and Results pattern|This pattern can make leadership feel adaptable because several routes are available: Vision, People, Process, and Results. The value lies in matching the response to the situation rather than proving one route is always right.|It can become too narrow when the leader moves between routes without making the current priority clear. Others may then struggle to tell whether the work now needs direction, framing, possibility, meaning, and future consequence, trust, communication, inclusion, development, and relational judgement, clarity, sequencing, standards, and dependable structure, or outcomes, decisions, ownership, and follow-through.|Remember that flexibility still needs clarity; name the leadership need that matters most in the moment.|The overall pattern is a balanced leadership approach with several usable ways into the work. Context matters: different moments may call for progress, structure, direction, or trust, and the pattern works best when that choice is made visible.|active|leadership_approach::vision_people_process_results::balanced
