domain_key|pattern_key|score_shape|rank_1_signal_key|rank_2_signal_key|rank_3_signal_key|rank_4_signal_key|synthesis_title|gift|trap|takeaway|synthesis_text|status|lookup_key
flow-state|deep_focus_physical_rhythm_creative_movement_social_exchange|graduated|deep_focus|physical_rhythm|creative_movement|social_exchange|Focus, rhythm, ideas, then response|You can build steady progress before opening the work to new angles and feedback.|You may wait too long to find out whether the careful work makes sense to someone else.|Use steadiness to begin, then widen and test before the result is too settled.|This result moves in a practical order. Deep Focus settles attention first. Physical Rhythm keeps that attention usable. Creative Movement adds range after the work has traction, and Social Exchange checks whether the result is understandable outside your own process.|active|flow-state::deep_focus_physical_rhythm_creative_movement_social_exchange::graduated
flow-state|deep_focus_physical_rhythm_creative_movement_social_exchange|balanced|deep_focus|physical_rhythm|creative_movement|social_exchange|Flexible steadiness with room to open|You can choose between focus, rhythm, ideas, and response without losing the value of depth.|You may keep using the condition that feels steady when the work needs a different kind of input.|Pick the condition that makes the next step clearer, not just the one that feels familiar.|Deep Focus appears first, but Physical Rhythm and Creative Movement are close enough to matter. The work may need quiet thought, a change of pace, a fresh angle, or a useful conversation. The value is having more than one way to stay engaged. The risk is choosing steadiness when the task now needs range or response.|active|flow-state::deep_focus_physical_rhythm_creative_movement_social_exchange::balanced
flow-state|deep_focus_physical_rhythm_social_exchange_creative_movement|concentrated|deep_focus|physical_rhythm|social_exchange|creative_movement|Steady focus that needs fresh room|You can create careful, practical work with enough steadiness to hold up under review.|You may make the work too fixed before a better angle has had room to appear.|Let steadiness build the base, then invite one new possibility before finalising.|This result starts with depth and practical rhythm. Physical Rhythm keeps attention steady, while Social Exchange tests or translates the result. Creative Movement sits later, but it still matters when the work needs originality or a less obvious route. Without it, the result may become solid but too settled.|active|flow-state::deep_focus_physical_rhythm_social_exchange_creative_movement::concentrated
flow-state|deep_focus_physical_rhythm_social_exchange_creative_movement|paired|deep_focus|physical_rhythm|social_exchange|creative_movement|Depth and rhythm with a response check|You can turn demanding work into steady progress that can be tested with others.|You may trust the practical route so much that originality gets invited late.|Use the steady pair, then check whether the work needs a fresher angle.|Deep Focus and Physical Rhythm create a reliable working base. Focus gives the work care, and rhythm keeps that care usable. Social Exchange helps confirm whether the result is clear beyond your own process. Creative Movement adds range when the work has become too practical or fixed.|active|flow-state::deep_focus_physical_rhythm_social_exchange_creative_movement::paired
flow-state|deep_focus_physical_rhythm_social_exchange_creative_movement|graduated|deep_focus|physical_rhythm|social_exchange|creative_movement|Focus, rhythm, response, then range|You can build work that is careful, steady, and understandable before adding more possibility.|You may delay originality until the result already feels too defined to change easily.|Test the work, then make deliberate room for a better angle.|This result has a grounded sequence. Deep Focus gives the work substance. Physical Rhythm keeps it steady. Social Exchange checks whether it can be understood by someone else. Creative Movement adds range when the reliable answer needs more life or originality.|active|flow-state::deep_focus_physical_rhythm_social_exchange_creative_movement::graduated
flow-state|deep_focus_physical_rhythm_social_exchange_creative_movement|balanced|deep_focus|physical_rhythm|social_exchange|creative_movement|Flexible focus with practical checks|You can move between depth, pace, response, and fresh thinking as the work changes.|You may default to the practical or tested answer before exploring a better option.|Treat new angles as part of the working set, not only as late decoration.|This balanced result should be read lightly. Deep Focus, Physical Rhythm, and Social Exchange all have clear value, and Creative Movement is still meaningful. Some tasks need quiet depth, some need a steady pace, some need response, and some need a different angle. The strength is choosing the condition that keeps the work useful.|active|flow-state::deep_focus_physical_rhythm_social_exchange_creative_movement::balanced
flow-state|deep_focus_social_exchange_creative_movement_physical_rhythm|concentrated|deep_focus|social_exchange|creative_movement|physical_rhythm|Focused thought sharpened by response|You can form a careful view and then make it clearer through another person.|You may rely on thinking and talking after the work needs a change of state.|Use response to sharpen the view, then reset before opening another round.|This result starts with private attention and moves toward useful exchange. Social Exchange helps test what the thinking has become. Creative Movement adds range after the view has been sharpened. Physical Rhythm may need deliberate use when the work becomes too mental or verbal.|active|flow-state::deep_focus_social_exchange_creative_movement_physical_rhythm::concentrated
flow-state|deep_focus_social_exchange_creative_movement_physical_rhythm|paired|deep_focus|social_exchange|creative_movement|physical_rhythm|Focused thinking with useful exchange|You can combine independent judgement with response that makes the work clearer.|You may keep alternating between thought and conversation before resetting or deciding.|Think first, test well, then choose what needs to move next.|Deep Focus and Social Exchange sit close together here. Focus creates a considered view, and exchange checks whether it holds up outside your own head. Creative Movement adds range once the useful point is visible. Physical Rhythm helps when another round of thinking or talking would not improve the work.|active|flow-state::deep_focus_social_exchange_creative_movement_physical_rhythm::paired
flow-state|deep_focus_social_exchange_creative_movement_physical_rhythm|graduated|deep_focus|social_exchange|creative_movement|physical_rhythm|Think, test, widen, then reset|You can move from a clear view into response, range, and recovery.|You may leave physical reset until after thinking, talking, and idea movement have all been used.|Use the response, widen the work, then reset before continuing.|This result follows a clear sequence. Deep Focus creates the view. Social Exchange sharpens it through response. Creative Movement adds a wider set of possibilities, and Physical Rhythm helps when the process needs a change of state. The value is thinking that does not stay isolated.|active|flow-state::deep_focus_social_exchange_creative_movement_physical_rhythm::graduated
flow-state|deep_focus_social_exchange_creative_movement_physical_rhythm|balanced|deep_focus|social_exchange|creative_movement|physical_rhythm|Flexible clarity with response nearby|You can use focus, conversation, ideas, or reset depending on what the work needs.|You may stay with thinking and exchange after the task would benefit from movement or a pause.|Check whether the next useful condition is attention, response, range, or reset.|Deep Focus appears first, but Social Exchange and Creative Movement are close enough to matter. This result is less fixed than a single-route profile. Some work needs quiet thought, some needs a useful conversation, and some needs a new angle or physical reset. The gift is flexible clarity under changing conditions.|active|flow-state::deep_focus_social_exchange_creative_movement_physical_rhythm::balanced
flow-state|deep_focus_social_exchange_physical_rhythm_creative_movement|concentrated|deep_focus|social_exchange|physical_rhythm|creative_movement|Focused thought with a sounding board|You can create a careful view and use response to make it clearer and more usable.|You may define the work too early before fresh options have been considered.|Test the view, reset your state, then invite one new angle before finalising.|This result starts with attention and moves into external testing. Social Exchange sharpens the work once there is something substantial to discuss. Physical Rhythm helps reset the process when attention gets heavy. Creative Movement may need deliberate room so the answer does not become too fixed.|active|flow-state::deep_focus_social_exchange_physical_rhythm_creative_movement::concentrated
flow-state|deep_focus_social_exchange_physical_rhythm_creative_movement|paired|deep_focus|social_exchange|physical_rhythm|creative_movement|Depth and response with reset support|You can build independent thinking that becomes stronger through timely feedback.|You may over-trust the thought-and-response pair after the work needs a fresh route.|Use feedback to sharpen the work, then reset and check for another option.|Deep Focus and Social Exchange work closely in this result. Focus gives the work substance, and exchange shows what is clear, missing, or difficult to explain. Physical Rhythm supports recovery before the next pass. Creative Movement adds range when the work has become too defined.|active|flow-state::deep_focus_social_exchange_physical_rhythm_creative_movement::paired
flow-state|deep_focus_social_exchange_physical_rhythm_creative_movement|graduated|deep_focus|social_exchange|physical_rhythm|creative_movement|Think, test, reset, then open|You can move from careful thought into response, recovery, and later range.|You may add fresh options only after the main answer has already become settled.|Let the reset create room for a better angle, not only for more of the same.|This result works as an ordered chain. Deep Focus creates a clear view. Social Exchange tests and sharpens it. Physical Rhythm resets attention so the work can continue with more steadiness. Creative Movement adds possibility when the result needs a less fixed direction.|active|flow-state::deep_focus_social_exchange_physical_rhythm_creative_movement::graduated
flow-state|deep_focus_social_exchange_physical_rhythm_creative_movement|balanced|deep_focus|social_exchange|physical_rhythm|creative_movement|Flexible judgement with room for options|You can use thought, response, reset, and ideas as different ways to make the work clearer.|You may keep refining a tested view before giving possibility enough room.|Choose the condition that would improve the work now, especially if it needs a fresher angle.|Deep Focus is lightly first in this balanced result. Social Exchange, Physical Rhythm, and Creative Movement are all meaningful routes. Some tasks need a considered view, some need a sounding board, some need a reset, and some need originality. The strength is flexible judgement that does not have to stay fixed.|active|flow-state::deep_focus_social_exchange_physical_rhythm_creative_movement::balanced
