domain_key|pattern_key|score_shape|rank_1_signal_key|rank_2_signal_key|rank_3_signal_key|rank_4_signal_key|synthesis_title|gift|trap|takeaway|synthesis_text|status|lookup_key
flow_state|deep_focus_physical_rhythm_creative_movement_social_exchange|graduated|deep_focus|physical_rhythm|creative_movement|social_exchange|Focus, rhythm, ideas, then response|You can build steady progress before opening the work to new angles and feedback.|You may wait too long to find out whether the careful work makes sense to someone else.|Use steadiness to begin, then widen and test before the result is too settled.|This result moves in a practical order. Deep Focus settles attention first. Physical Rhythm keeps that attention usable. Creative Movement adds range after the work has traction, and Social Exchange checks whether the result is understandable outside your own process.|active|flow_state::deep_focus_physical_rhythm_creative_movement_social_exchange::graduated
flow_state|deep_focus_physical_rhythm_creative_movement_social_exchange|balanced|deep_focus|physical_rhythm|creative_movement|social_exchange|Flexible steadiness with room to open|You can choose between focus, rhythm, ideas, and response without losing the value of depth.|You may keep using the condition that feels steady when the work needs a different kind of input.|Pick the condition that makes the next step clearer, not just the one that feels familiar.|Deep Focus appears first, but Physical Rhythm and Creative Movement are close enough to matter. The work may need quiet thought, a change of pace, a fresh angle, or a useful conversation. The value is having more than one way to stay engaged. The risk is choosing steadiness when the task now needs range or response.|active|flow_state::deep_focus_physical_rhythm_creative_movement_social_exchange::balanced
flow_state|deep_focus_physical_rhythm_social_exchange_creative_movement|concentrated|deep_focus|physical_rhythm|social_exchange|creative_movement|Steady focus that needs fresh room|You can create careful, practical work with enough steadiness to hold up under review.|You may make the work too fixed before a better angle has had room to appear.|Let steadiness build the base, then invite one new possibility before finalising.|This result starts with depth and practical rhythm. Physical Rhythm keeps attention steady, while Social Exchange tests or translates the result. Creative Movement sits later, but it still matters when the work needs originality or a less obvious route. Without it, the result may become solid but too settled.|active|flow_state::deep_focus_physical_rhythm_social_exchange_creative_movement::concentrated
flow_state|deep_focus_physical_rhythm_social_exchange_creative_movement|paired|deep_focus|physical_rhythm|social_exchange|creative_movement|Depth and rhythm with a response check|You can turn demanding work into steady progress that can be tested with others.|You may trust the practical route so much that originality gets invited late.|Use the steady pair, then check whether the work needs a fresher angle.|Deep Focus and Physical Rhythm create a reliable working base. Focus gives the work care, and rhythm keeps that care usable. Social Exchange helps confirm whether the result is clear beyond your own process. Creative Movement adds range when the work has become too practical or fixed.|active|flow_state::deep_focus_physical_rhythm_social_exchange_creative_movement::paired
flow_state|deep_focus_physical_rhythm_social_exchange_creative_movement|graduated|deep_focus|physical_rhythm|social_exchange|creative_movement|Focus, rhythm, response, then range|You can build work that is careful, steady, and understandable before adding more possibility.|You may delay originality until the result already feels too defined to change easily.|Test the work, then make deliberate room for a better angle.|This result has a grounded sequence. Deep Focus gives the work substance. Physical Rhythm keeps it steady. Social Exchange checks whether it can be understood by someone else. Creative Movement adds range when the reliable answer needs more life or originality.|active|flow_state::deep_focus_physical_rhythm_social_exchange_creative_movement::graduated
flow_state|deep_focus_physical_rhythm_social_exchange_creative_movement|balanced|deep_focus|physical_rhythm|social_exchange|creative_movement|Flexible focus with practical checks|You can move between depth, pace, response, and fresh thinking as the work changes.|You may default to the practical or tested answer before exploring a better option.|Treat new angles as part of the working set, not only as late decoration.|This balanced result should be read lightly. Deep Focus, Physical Rhythm, and Social Exchange all have clear value, and Creative Movement is still meaningful. Some tasks need quiet depth, some need a steady pace, some need response, and some need a different angle. The strength is choosing the condition that keeps the work useful.|active|flow_state::deep_focus_physical_rhythm_social_exchange_creative_movement::balanced
flow_state|deep_focus_social_exchange_creative_movement_physical_rhythm|concentrated|deep_focus|social_exchange|creative_movement|physical_rhythm|Focused thought sharpened by response|You can form a careful view and then make it clearer through another person.|You may rely on thinking and talking after the work needs a change of state.|Use response to sharpen the view, then reset before opening another round.|This result starts with private attention and moves toward useful exchange. Social Exchange helps test what the thinking has become. Creative Movement adds range after the view has been sharpened. Physical Rhythm may need deliberate use when the work becomes too mental or verbal.|active|flow_state::deep_focus_social_exchange_creative_movement_physical_rhythm::concentrated
flow_state|deep_focus_social_exchange_creative_movement_physical_rhythm|paired|deep_focus|social_exchange|creative_movement|physical_rhythm|Focused thinking with useful exchange|You can combine independent judgement with response that makes the work clearer.|You may keep alternating between thought and conversation before resetting or deciding.|Think first, test well, then choose what needs to move next.|Deep Focus and Social Exchange sit close together here. Focus creates a considered view, and exchange checks whether it holds up outside your own head. Creative Movement adds range once the useful point is visible. Physical Rhythm helps when another round of thinking or talking would not improve the work.|active|flow_state::deep_focus_social_exchange_creative_movement_physical_rhythm::paired
flow_state|deep_focus_social_exchange_creative_movement_physical_rhythm|graduated|deep_focus|social_exchange|creative_movement|physical_rhythm|Think, test, widen, then reset|You can move from a clear view into response, range, and recovery.|You may leave physical reset until after thinking, talking, and idea movement have all been used.|Use the response, widen the work, then reset before continuing.|This result follows a clear sequence. Deep Focus creates the view. Social Exchange sharpens it through response. Creative Movement adds a wider set of possibilities, and Physical Rhythm helps when the process needs a change of state. The value is thinking that does not stay isolated.|active|flow_state::deep_focus_social_exchange_creative_movement_physical_rhythm::graduated
flow_state|deep_focus_social_exchange_creative_movement_physical_rhythm|balanced|deep_focus|social_exchange|creative_movement|physical_rhythm|Flexible clarity with response nearby|You can use focus, conversation, ideas, or reset depending on what the work needs.|You may stay with thinking and exchange after the task would benefit from movement or a pause.|Check whether the next useful condition is attention, response, range, or reset.|Deep Focus appears first, but Social Exchange and Creative Movement are close enough to matter. This result is less fixed than a single-route profile. Some work needs quiet thought, some needs a useful conversation, and some needs a new angle or physical reset. The gift is flexible clarity under changing conditions.|active|flow_state::deep_focus_social_exchange_creative_movement_physical_rhythm::balanced
flow_state|deep_focus_social_exchange_physical_rhythm_creative_movement|concentrated|deep_focus|social_exchange|physical_rhythm|creative_movement|Focused thought with a sounding board|You can create a careful view and use response to make it clearer and more usable.|You may define the work too early before fresh options have been considered.|Test the view, reset your state, then invite one new angle before finalising.|This result starts with attention and moves into external testing. Social Exchange sharpens the work once there is something substantial to discuss. Physical Rhythm helps reset the process when attention gets heavy. Creative Movement may need deliberate room so the answer does not become too fixed.|active|flow_state::deep_focus_social_exchange_physical_rhythm_creative_movement::concentrated
flow_state|deep_focus_social_exchange_physical_rhythm_creative_movement|paired|deep_focus|social_exchange|physical_rhythm|creative_movement|Depth and response with reset support|You can build independent thinking that becomes stronger through timely feedback.|You may over-trust the thought-and-response pair after the work needs a fresh route.|Use feedback to sharpen the work, then reset and check for another option.|Deep Focus and Social Exchange work closely in this result. Focus gives the work substance, and exchange shows what is clear, missing, or difficult to explain. Physical Rhythm supports recovery before the next pass. Creative Movement adds range when the work has become too defined.|active|flow_state::deep_focus_social_exchange_physical_rhythm_creative_movement::paired
flow_state|deep_focus_social_exchange_physical_rhythm_creative_movement|graduated|deep_focus|social_exchange|physical_rhythm|creative_movement|Think, test, reset, then open|You can move from careful thought into response, recovery, and later range.|You may add fresh options only after the main answer has already become settled.|Let the reset create room for a better angle, not only for more of the same.|This result works as an ordered chain. Deep Focus creates a clear view. Social Exchange tests and sharpens it. Physical Rhythm resets attention so the work can continue with more steadiness. Creative Movement adds possibility when the result needs a less fixed direction.|active|flow_state::deep_focus_social_exchange_physical_rhythm_creative_movement::graduated
flow_state|deep_focus_social_exchange_physical_rhythm_creative_movement|balanced|deep_focus|social_exchange|physical_rhythm|creative_movement|Flexible judgement with room for options|You can use thought, response, reset, and ideas as different ways to make the work clearer.|You may keep refining a tested view before giving possibility enough room.|Choose the condition that would improve the work now, especially if it needs a fresher angle.|Deep Focus is lightly first in this balanced result. Social Exchange, Physical Rhythm, and Creative Movement are all meaningful routes. Some tasks need a considered view, some need a sounding board, some need a reset, and some need originality. The strength is flexible judgement that does not have to stay fixed.|active|flow_state::deep_focus_social_exchange_physical_rhythm_creative_movement::balanced
flow_state|creative_movement_deep_focus_physical_rhythm_social_exchange|concentrated|creative_movement|deep_focus|physical_rhythm|social_exchange|Possibility that becomes substantial|You can find fresh ways into work and give the strongest idea enough depth to matter.|You may keep opening angles after the work needs a choice or an outside test.|Choose the strongest idea sooner, then focus it before expanding again.|This result starts with idea movement. Deep Focus helps the best direction become more than an interesting start. Physical Rhythm clears clutter when too many options are active. Social Exchange checks whether the idea lands beyond your own view.|active|flow_state::creative_movement_deep_focus_physical_rhythm_social_exchange::concentrated
flow_state|creative_movement_deep_focus_physical_rhythm_social_exchange|paired|creative_movement|deep_focus|physical_rhythm|social_exchange|Ideas with focused weight|You can create original work that has enough thought behind it to hold together.|You may keep moving between new angles and deeper thought after the work needs a decision.|Let the idea open, give it focus, then set a point to test or finish.|Creative Movement and Deep Focus are best read together here. Ideas give the work a way in, and focus gives the strongest one substance. Physical Rhythm helps clear the mental load when the pair starts to circle. Social Exchange tests whether the result is clear to another person.|active|flow_state::creative_movement_deep_focus_physical_rhythm_social_exchange::paired
flow_state|creative_movement_deep_focus_physical_rhythm_social_exchange|graduated|creative_movement|deep_focus|physical_rhythm|social_exchange|Ideas, focus, reset, then response|You can move from possibility into depth, recovery, and external testing.|You may wait until the idea has travelled too far privately before finding out whether it lands.|Follow the sequence, but test the idea while it is still easy to improve.|This result works as an ordered chain. Creative Movement opens the work first. Deep Focus develops the strongest direction. Physical Rhythm clears clutter before the work gets crowded, and Social Exchange checks whether the idea makes sense outside your own process.|active|flow_state::creative_movement_deep_focus_physical_rhythm_social_exchange::graduated
flow_state|creative_movement_deep_focus_physical_rhythm_social_exchange|balanced|creative_movement|deep_focus|physical_rhythm|social_exchange|Flexible originality with depth available|You can choose between ideas, focus, movement, and response depending on what the work needs.|You may keep changing conditions before one direction has had enough time to become clear.|Pick the condition that helps the idea become clearer now, then stay with it long enough to learn.|Creative Movement appears first, but only lightly. Some tasks may need a fresh angle, some need quiet attention, some need a reset, and some need another person. The strength is flexible originality with depth available. The risk is variety without enough commitment to one next step.|active|flow_state::creative_movement_deep_focus_physical_rhythm_social_exchange::balanced
flow_state|creative_movement_deep_focus_social_exchange_physical_rhythm|concentrated|creative_movement|deep_focus|social_exchange|physical_rhythm|Ideas that gain depth and response|You can open new possibilities and turn the best one into something others can understand.|You may stay in an idea-and-conversation loop after your state needs a reset.|Focus the best idea, test it clearly, then change state before the next round.|This result begins with a fresh angle. Deep Focus gives the idea weight and follow-through. Social Exchange tests or translates the work once it has enough substance. Physical Rhythm may need deliberate use when thinking and response become too mental.|active|flow_state::creative_movement_deep_focus_social_exchange_physical_rhythm::concentrated
flow_state|creative_movement_deep_focus_social_exchange_physical_rhythm|paired|creative_movement|deep_focus|social_exchange|physical_rhythm|Fresh ideas with a thinking base|You can turn possibility into work with substance, care, and a clearer point.|You may refine and discuss the idea after the body or setting already needs a shift.|Give the strongest idea focused time, then test and reset before reopening it.|Creative Movement and Deep Focus form the close pair in this result. Ideas open the work, and focus helps choose what has real weight. Social Exchange shows what is clear or missing. Physical Rhythm is the reset that stops the work staying only in thought and talk.|active|flow_state::creative_movement_deep_focus_social_exchange_physical_rhythm::paired
flow_state|creative_movement_deep_focus_social_exchange_physical_rhythm|graduated|creative_movement|deep_focus|social_exchange|physical_rhythm|Open, deepen, test, then reset|You can move an idea from possibility into substance and external clarity.|You may use ideas, focus, and exchange before noticing that a physical reset would help.|Let each step do its job, then reset before adding more thought or talk.|This result has a clear order. Creative Movement opens the work. Deep Focus gives the strongest idea enough attention. Social Exchange tests whether it can be explained or used by someone else. Physical Rhythm helps the work recover when it has become too mental or verbal.|active|flow_state::creative_movement_deep_focus_social_exchange_physical_rhythm::graduated
flow_state|creative_movement_deep_focus_social_exchange_physical_rhythm|balanced|creative_movement|deep_focus|social_exchange|physical_rhythm|Flexible ideas with clear checks|You can move between possibility, depth, response, and reset as the work changes.|You may treat physical reset as later support even when it would make the idea clearer now.|Ask whether the next step needs a new angle, focus, response, or a change of state.|Creative Movement is lightly first here, with Deep Focus and Social Exchange close enough to matter. Some work needs room for ideas. Some needs quiet development or a useful conversation. Physical Rhythm remains part of the set when the work needs space, pace, or recovery. The value is choosing the condition the idea needs now.|active|flow_state::creative_movement_deep_focus_social_exchange_physical_rhythm::balanced
flow_state|creative_movement_physical_rhythm_deep_focus_social_exchange|concentrated|creative_movement|physical_rhythm|deep_focus|social_exchange|Ideas with active energy|You can create momentum by letting ideas move through pace, action, or a change of state.|You may keep moving through options before giving the strongest idea enough focus or feedback.|Use movement to start, then slow down enough to choose and test.|This result starts through possibility and energy. Physical Rhythm keeps ideas from staying crowded in the head. Deep Focus gives the strongest direction substance once momentum is there. Social Exchange checks whether the result is clear beyond your own process.|active|flow_state::creative_movement_physical_rhythm_deep_focus_social_exchange::concentrated
flow_state|creative_movement_physical_rhythm_deep_focus_social_exchange|paired|creative_movement|physical_rhythm|deep_focus|social_exchange|Ideas that move through action|You can find fresh directions through movement, making, pacing, or practical engagement.|You may mistake active idea movement for progress after the work needs focus or testing.|Let action open the idea, then give one direction enough attention to hold.|Creative Movement and Physical Rhythm sit close together in this result. Ideas become easier when the work has motion, pace, or a rough version. Deep Focus helps the best idea become substantial. Social Exchange tests whether it makes sense to someone else.|active|flow_state::creative_movement_physical_rhythm_deep_focus_social_exchange::paired
flow_state|creative_movement_physical_rhythm_deep_focus_social_exchange|graduated|creative_movement|physical_rhythm|deep_focus|social_exchange|Ideas, movement, focus, then response|You can turn early energy into work with substance and a clear external test.|You may delay focus or feedback because movement and options still feel productive.|Use the energy to begin, then choose what deserves depth and response.|This result moves from possibility into action. Physical Rhythm gives ideas pace and a practical way forward. Deep Focus then develops the strongest direction. Social Exchange checks whether the result lands outside your own view.|active|flow_state::creative_movement_physical_rhythm_deep_focus_social_exchange::graduated
flow_state|creative_movement_physical_rhythm_deep_focus_social_exchange|balanced|creative_movement|physical_rhythm|deep_focus|social_exchange|Flexible energy with focus nearby|You can use ideas, movement, focus, or response depending on what helps the work progress.|You may rely on active conditions when the task needs stillness or another view.|Choose whether the work needs energy, depth, testing, or a reset before changing course.|Creative Movement appears first, but Physical Rhythm and Deep Focus are close. Some tasks need a fresh angle. Others need movement, careful attention, or a useful conversation. The strength is flexible energy. The risk is staying active when the work now needs depth or response.|active|flow_state::creative_movement_physical_rhythm_deep_focus_social_exchange::balanced
flow_state|creative_movement_physical_rhythm_social_exchange_deep_focus|concentrated|creative_movement|physical_rhythm|social_exchange|deep_focus|Active ideas that need finish|You can create energy quickly by linking ideas with movement and live response.|You may keep the work moving after it needs careful finishing or refinement.|Let the energy open the work, then make time for the strongest idea to settle.|This result begins with ideas and active momentum. Physical Rhythm keeps the work moving, and Social Exchange tests what is clear in real time. Deep Focus may need deliberate use when the best direction needs care, detail, or completion. Without that focus, the work may stay lively but unfinished.|active|flow_state::creative_movement_physical_rhythm_social_exchange_deep_focus::concentrated
flow_state|creative_movement_physical_rhythm_social_exchange_deep_focus|paired|creative_movement|physical_rhythm|social_exchange|deep_focus|Ideas and movement with live checks|You can make progress by letting possibilities move through action before they are fully settled.|You may keep using energy and response after the work needs quieter attention.|Use movement to open the work, then decide when focus has to take over.|Creative Movement and Physical Rhythm create the close pair here. Ideas gain energy through pace, making, changing state, or rough versions. Social Exchange tests what the active work is becoming. Deep Focus adds the care needed to finish and refine the strongest direction.|active|flow_state::creative_movement_physical_rhythm_social_exchange_deep_focus::paired
flow_state|creative_movement_physical_rhythm_social_exchange_deep_focus|graduated|creative_movement|physical_rhythm|social_exchange|deep_focus|Ideas, action, response, then depth|You can move quickly from possibility into practical momentum and live testing.|You may leave focused refinement until the work has already gathered too much speed.|Let response show what matters, then give the chosen direction focused care.|This result works through a visible sequence. Creative Movement opens possibilities. Physical Rhythm gives them pace. Social Exchange tests the idea with another person, and Deep Focus gives the final work substance. The value is active development that still makes room for completion.|active|flow_state::creative_movement_physical_rhythm_social_exchange_deep_focus::graduated
flow_state|creative_movement_physical_rhythm_social_exchange_deep_focus|balanced|creative_movement|physical_rhythm|social_exchange|deep_focus|Flexible momentum with depth available|You can use ideas, movement, exchange, or focus as the work demands.|You may favour active routes before the best idea has had enough quiet care.|Treat focus as a real option when the work needs finish, not only when energy drops.|Creative Movement is lightly first, with movement and exchange close beside it. Some work needs a fresh angle, some needs practical pace, and some needs live response. Deep Focus remains meaningful when the result needs care or completion. The strength is adaptable momentum with depth available when needed.|active|flow_state::creative_movement_physical_rhythm_social_exchange_deep_focus::balanced
flow_state|creative_movement_social_exchange_deep_focus_physical_rhythm|concentrated|creative_movement|social_exchange|deep_focus|physical_rhythm|Ideas sharpened through response|You can develop ideas by letting them meet conversation, questions, or live feedback early.|You may stay in shared idea momentum after the work needs quiet focus or a reset.|Use response to clarify the idea, then pause long enough to deepen it.|This result starts with possibility and live contact. Social Exchange helps the idea become clearer while it is still developing. Deep Focus gives the strongest direction substance after the exchange has shown what matters. Physical Rhythm helps when the work becomes busy, verbal, or crowded.|active|flow_state::creative_movement_social_exchange_deep_focus_physical_rhythm::concentrated
flow_state|creative_movement_social_exchange_deep_focus_physical_rhythm|paired|creative_movement|social_exchange|deep_focus|physical_rhythm|Ideas that grow through exchange|You can make ideas clearer by testing them with another person while they are still forming.|You may keep talking and reframing after the idea needs focused development or a pause.|Let the exchange improve the idea, then choose what deserves attention.|Creative Movement and Social Exchange form the close pair here. Ideas open the work, and response shows what has energy, relevance, or confusion. Deep Focus helps the best direction become more substantial. Physical Rhythm gives the reset that keeps the work from becoming only verbal.|active|flow_state::creative_movement_social_exchange_deep_focus_physical_rhythm::paired
flow_state|creative_movement_social_exchange_deep_focus_physical_rhythm|graduated|creative_movement|social_exchange|deep_focus|physical_rhythm|Ideas, response, focus, then reset|You can move from live possibility into substance and recovery.|You may delay reset until after ideas, exchange, and focus have all been used.|Use the response, deepen the best direction, then change state before continuing.|This result follows a clear order. Creative Movement opens possibilities. Social Exchange tests what is emerging. Deep Focus develops the strongest idea after response has clarified it. Physical Rhythm helps the work recover when it becomes too mental or busy.|active|flow_state::creative_movement_social_exchange_deep_focus_physical_rhythm::graduated
flow_state|creative_movement_social_exchange_deep_focus_physical_rhythm|balanced|creative_movement|social_exchange|deep_focus|physical_rhythm|Flexible ideas with response nearby|You can use fresh thinking, live feedback, focus, or reset depending on what the idea needs.|You may stay with ideas and exchange when a quieter or more physical shift would help.|Check whether the next move is response, attention, or a change of state.|Creative Movement appears first, but Social Exchange and Deep Focus are close enough to matter. Some work needs a new angle, some needs a useful conversation, and some needs quiet development. Physical Rhythm keeps the set from becoming too verbal or mental. The value is flexible idea development with real checks.|active|flow_state::creative_movement_social_exchange_deep_focus_physical_rhythm::balanced
flow_state|creative_movement_social_exchange_physical_rhythm_deep_focus|concentrated|creative_movement|social_exchange|physical_rhythm|deep_focus|Shared ideas that need refinement|You can create momentum by letting ideas meet live response and practical pace.|You may keep the idea moving socially or physically after it needs careful finish.|Use the momentum to find direction, then give the best idea focused care.|This result starts with ideas in contact with others. Social Exchange tests and sharpens what is emerging. Physical Rhythm resets or sustains energy when the exchange gets busy. Deep Focus may need deliberate use so the final work gains detail, care, and completion.|active|flow_state::creative_movement_social_exchange_physical_rhythm_deep_focus::concentrated
flow_state|creative_movement_social_exchange_physical_rhythm_deep_focus|paired|creative_movement|social_exchange|physical_rhythm|deep_focus|Ideas and exchange in close contact|You can make possibilities clearer through response, questions, teaching, or shared problem-solving.|You may trust live momentum after the work needs quiet refinement.|Let the exchange show what matters, then protect time to finish the strongest direction.|Creative Movement and Social Exchange work closely in this result. Ideas become clearer when they meet another person's response. Physical Rhythm helps reset the energy or keep it practical. Deep Focus adds the follow-through that turns a promising idea into finished work.|active|flow_state::creative_movement_social_exchange_physical_rhythm_deep_focus::paired
flow_state|creative_movement_social_exchange_physical_rhythm_deep_focus|graduated|creative_movement|social_exchange|physical_rhythm|deep_focus|Ideas, exchange, reset, then depth|You can move from shared possibility into active reset and later refinement.|You may postpone focused work until the idea has already moved through several active stages.|Use the reset as the bridge into care, detail, and completion.|This result works as a sequence. Creative Movement opens the work. Social Exchange tests it through live response. Physical Rhythm resets or keeps the energy practical, and Deep Focus gives the final direction substance. The strength is momentum that can still become finished work.|active|flow_state::creative_movement_social_exchange_physical_rhythm_deep_focus::graduated
flow_state|creative_movement_social_exchange_physical_rhythm_deep_focus|balanced|creative_movement|social_exchange|physical_rhythm|deep_focus|Flexible momentum with finishing range|You can use ideas, response, movement, or focus depending on what makes the work clearer.|You may rely on energy and interaction before the best idea has enough quiet attention.|Choose the condition the idea needs now, especially when it is time to finish.|Creative Movement is lightly first, with Social Exchange and Physical Rhythm close beside it. Some tasks need live response, some need movement, and some need careful attention. Deep Focus remains a real option when the work needs refinement or completion. The value is flexible momentum without losing the ability to land the result.|active|flow_state::creative_movement_social_exchange_physical_rhythm_deep_focus::balanced
flow_state|physical_rhythm_deep_focus_creative_movement_social_exchange|concentrated|physical_rhythm|deep_focus|creative_movement|social_exchange|Movement that becomes careful work|You can use movement, pace, or practical action to help attention switch on.|You may keep moving after the work needs focus, feedback, or a clear choice.|Let movement start the work, then pause long enough to focus and test.|This result starts through physical rhythm. Deep Focus gives the active start substance and care. Creative Movement adds variation when the work becomes repetitive. Social Exchange checks whether the result is clear beyond your own momentum.|active|flow_state::physical_rhythm_deep_focus_creative_movement_social_exchange::concentrated
flow_state|physical_rhythm_deep_focus_creative_movement_social_exchange|paired|physical_rhythm|deep_focus|creative_movement|social_exchange|Rhythm with focused follow-through|You can turn active energy into careful progress with depth behind it.|You may rely on movement and concentration after the work needs a new angle or response.|Use rhythm to enter, focus what matters, then widen or test before continuing.|Physical Rhythm and Deep Focus sit close together here. Movement, pace, making, or sorting helps attention arrive. Focus gives the important part enough time and care. Creative Movement keeps the work from becoming too narrow, and Social Exchange tests whether it lands.|active|flow_state::physical_rhythm_deep_focus_creative_movement_social_exchange::paired
flow_state|physical_rhythm_deep_focus_creative_movement_social_exchange|graduated|physical_rhythm|deep_focus|creative_movement|social_exchange|Move, focus, vary, then test|You can move from action into depth, variation, and external clarity.|You may wait too long to find out whether steady progress makes sense to someone else.|Use the sequence, but bring in response while the work is still easy to improve.|This result works as a clear order. Physical Rhythm starts attention. Deep Focus gives the work substance. Creative Movement adds a different angle when the rhythm starts to narrow, and Social Exchange checks whether the result is understandable outside your own process.|active|flow_state::physical_rhythm_deep_focus_creative_movement_social_exchange::graduated
