domain_key|pattern_key|score_shape|rank_1_signal_key|rank_2_signal_key|rank_3_signal_key|rank_4_signal_key|headline|recognition_statement|recognition_expansion|status|lookup_key
leadership_approach|results_vision_process_people|graduated|results|vision|process|people|You lead by starting with outcomes, then using direction to connect action to longer-term purpose.|You may recognise yourself in a stepped leadership rhythm: Results starts the work, Vision gives it more range, Process adds support, and People may need to be brought in deliberately.|This can make leadership feel easier because the order gives you a natural sequence to follow. It can become harder if the later signals are left until the work has already narrowed, especially People.|active|leadership_approach::results_vision_process_people::graduated
leadership_approach|results_vision_process_people|balanced|results|vision|process|people|You lead with an outcomes-first style balanced across direction, structure, and trust.|You may recognise yourself in moving between several leadership routes rather than relying on only one. Results may appear first, but Vision, Process, and People can all become the right route when the situation changes.|This can make leadership feel easier because you have several usable routes into the work. It can become harder if you change route before others know which one matters now, so naming the current need becomes important.|active|leadership_approach::results_vision_process_people::balanced
leadership_approach|results_vision_people_process|concentrated|results|vision|people|process|You lead by making outcomes dominant, with strategic intent in support.|You may recognise yourself in the way you notice drift, slow decisions, or unclear ownership before anything else. Others may experience clearer priorities, visible movement, and a stronger sense of what happens next, especially when the work needs someone to turn decisions into a clear outcome.|This can make leadership feel easier when Results gives others something clear to orient around. It can become harder when the work needs more structure, future context, or people confidence than the outcome alone can provide, so Vision, People, or Process may need to be invited earlier.|active|leadership_approach::results_vision_people_process::concentrated
leadership_approach|results_vision_people_process|paired|results|vision|people|process|You lead where outcomes and direction reinforce each other in real decisions.|You may recognise yourself in the way Results and Vision come together under pressure. Others may experience clearer priorities, visible movement, and a stronger sense of what happens next, with Vision helping the approach become more usable.|This can make leadership feel easier when the pair handles both the main pressure and the practical follow-through. It can become harder if the pair runs ahead of People or Process, which may be the range that keeps the work rounded.|active|leadership_approach::results_vision_people_process::paired
leadership_approach|results_vision_people_process|graduated|results|vision|people|process|You lead by starting with outcomes, then using direction to connect action to longer-term purpose.|You may recognise yourself in a stepped leadership rhythm: Results starts the work, Vision gives it more range, People adds support, and Process may need to be brought in deliberately.|This can make leadership feel easier because the order gives you a natural sequence to follow. It can become harder if the later signals are left until the work has already narrowed, especially Process.|active|leadership_approach::results_vision_people_process::graduated
leadership_approach|results_vision_people_process|balanced|results|vision|people|process|You lead with an outcomes-first style balanced across direction, trust, and structure.|You may recognise yourself in moving between several leadership routes rather than relying on only one. Results may appear first, but Vision, People, and Process can all become the right route when the situation changes.|This can make leadership feel easier because you have several usable routes into the work. It can become harder if you change route before others know which one matters now, so naming the current need becomes important.|active|leadership_approach::results_vision_people_process::balanced
leadership_approach|results_people_process_vision|concentrated|results|people|process|vision|You lead by making outcomes dominant, with team commitment in support.|You may recognise yourself in the way you notice drift, slow decisions, or unclear ownership before anything else. Others may experience clearer priorities, visible movement, and a stronger sense of what happens next, especially when the work needs someone to turn decisions into a clear outcome.|This can make leadership feel easier when Results gives others something clear to orient around. It can become harder when the work needs more structure, future context, or people confidence than the outcome alone can provide, so People, Process, or Vision may need to be invited earlier.|active|leadership_approach::results_people_process_vision::concentrated
leadership_approach|results_people_process_vision|paired|results|people|process|vision|You lead where outcomes and trust reinforce each other in real decisions.|You may recognise yourself in the way Results and People come together under pressure. Others may experience clearer priorities, visible movement, and a stronger sense of what happens next, with People helping the approach become more usable.|This can make leadership feel easier when the pair handles both the main pressure and the practical follow-through. It can become harder if the pair runs ahead of Process or Vision, which may be the range that keeps the work rounded.|active|leadership_approach::results_people_process_vision::paired
leadership_approach|results_people_process_vision|graduated|results|people|process|vision|You lead by starting with outcomes, then using trust to build shared ownership.|You may recognise yourself in a stepped leadership rhythm: Results starts the work, People gives it more range, Process adds support, and Vision may need to be brought in deliberately.|This can make leadership feel easier because the order gives you a natural sequence to follow. It can become harder if the later signals are left until the work has already narrowed, especially Vision.|active|leadership_approach::results_people_process_vision::graduated
leadership_approach|results_people_process_vision|balanced|results|people|process|vision|You lead with an outcomes-first style balanced across trust, structure, and direction.|You may recognise yourself in moving between several leadership routes rather than relying on only one. Results may appear first, but People, Process, and Vision can all become the right route when the situation changes.|This can make leadership feel easier because you have several usable routes into the work. It can become harder if you change route before others know which one matters now, so naming the current need becomes important.|active|leadership_approach::results_people_process_vision::balanced
leadership_approach|results_people_vision_process|concentrated|results|people|vision|process|You lead by making outcomes dominant, with team commitment in support.|You may recognise yourself in the way you notice drift, slow decisions, or unclear ownership before anything else. Others may experience clearer priorities, visible movement, and a stronger sense of what happens next, especially when the work needs someone to turn decisions into a clear outcome.|This can make leadership feel easier when Results gives others something clear to orient around. It can become harder when the work needs more structure, future context, or people confidence than the outcome alone can provide, so People, Vision, or Process may need to be invited earlier.|active|leadership_approach::results_people_vision_process::concentrated
leadership_approach|results_people_vision_process|paired|results|people|vision|process|You lead where outcomes and trust reinforce each other in real decisions.|You may recognise yourself in the way Results and People come together under pressure. Others may experience clearer priorities, visible movement, and a stronger sense of what happens next, with People helping the approach become more usable.|This can make leadership feel easier when the pair handles both the main pressure and the practical follow-through. It can become harder if the pair runs ahead of Vision or Process, which may be the range that keeps the work rounded.|active|leadership_approach::results_people_vision_process::paired
leadership_approach|results_people_vision_process|graduated|results|people|vision|process|You lead by starting with outcomes, then using trust to build shared ownership.|You may recognise yourself in a stepped leadership rhythm: Results starts the work, People gives it more range, Vision adds support, and Process may need to be brought in deliberately.|This can make leadership feel easier because the order gives you a natural sequence to follow. It can become harder if the later signals are left until the work has already narrowed, especially Process.|active|leadership_approach::results_people_vision_process::graduated
leadership_approach|results_people_vision_process|balanced|results|people|vision|process|You lead with an outcomes-first style balanced across trust, direction, and structure.|You may recognise yourself in moving between several leadership routes rather than relying on only one. Results may appear first, but People, Vision, and Process can all become the right route when the situation changes.|This can make leadership feel easier because you have several usable routes into the work. It can become harder if you change route before others know which one matters now, so naming the current need becomes important.|active|leadership_approach::results_people_vision_process::balanced
